tick,S,K,C,r,T,ref_iv,fpga_iv,iv_err_bps,ref_delta,fpga_delta,ref_vega,fpga_vega,ref_gamma,fpga_gamma,latency_cyc
1249,100.000000,100.522718,18.391998,0.050000,2.000000,0.250000,3.250000,0.9233,0.671794,1.000000,51.103304,0.000000,0.010221,0.000000,553
1250,100.000000,99.482690,0.825003,0.050000,0.002700,0.250000,0.255567,16.3543,0.661349,0.733398,1.901021,1.707127,0.281633,0.246467,391
1251,100.000000,99.482690,0.859588,0.050000,0.003090,0.250000,0.254924,14.1776,0.652209,0.721291,2.054126,1.866983,0.265925,0.236326,391
1252,100.000000,99.482690,0.896995,0.050000,0.003536,0.250000,0.254360,812.7475,0.643644,0.709662,2.216741,2.036552,0.250774,0.225924,1518
1253,100.000000,99.482690,0.937411,0.050000,0.004046,0.250000,0.254296,330.4017,0.635635,0.701676,2.389572,2.205956,0.236223,0.218216,1519
1254,100.000000,99.482690,0.981041,0.050000,0.004630,0.250000,0.253738,12.3829,0.628163,0.690563,2.573374,2.398611,0.222301,0.207317,391
1255,100.000000,99.482690,1.028103,0.050000,0.005299,0.250000,0.253245,10.7974,0.621209,0.680085,2.768956,2.602859,0.209021,0.196554,391
1256,100.000000,99.482690,1.078837,0.050000,0.006064,0.250000,0.252822,9.4056,0.614751,0.670229,2.977185,2.819277,0.196388,0.186009,391
1257,100.000000,99.482690,1.133500,0.050000,0.006939,0.250000,0.252463,8.2093,0.608772,0.660999,3.198987,3.048727,0.184398,0.175758,391
1258,100.000000,99.482690,1.192370,0.050000,0.007941,0.250000,0.252145,7.1806,0.603250,0.652373,3.435349,3.292444,0.173041,0.165845,391
1259,100.000000,99.482690,1.255751,0.050000,0.009088,0.250000,0.251857,6.2287,0.598169,0.644334,3.687326,3.551396,0.162303,0.156303,391
1260,100.000000,99.482690,1.323969,0.050000,0.010399,0.250000,0.251635,5.4848,0.593509,0.636868,3.956045,3.826341,0.152164,0.147160,391
1261,100.000000,99.482690,1.397380,0.050000,0.011901,0.250000,0.251418,4.7934,0.589254,0.629952,4.242705,4.119086,0.142603,0.138421,391
1262,100.000000,99.482690,1.476367,0.050000,0.013619,0.250000,0.251238,4.1652,0.585390,0.623572,4.548587,4.430452,0.133597,0.130101,391
1263,100.000000,99.482690,1.561348,0.050000,0.015585,0.250000,0.251080,3.6663,0.581899,0.617705,4.875054,4.761958,0.125123,0.122196,391
1264,100.000000,99.482690,1.652776,0.050000,0.017835,0.250000,0.250941,3.1728,0.578771,0.612333,5.223561,5.115099,0.117154,0.114698,391
1265,100.000000,99.482690,1.751140,0.050000,0.020410,0.250000,0.250821,2.7996,0.575991,0.607441,5.595656,5.491412,0.109668,0.107604,391
1266,100.000000,99.482690,1.856975,0.050000,0.023356,0.250000,0.250718,2.4307,0.573549,0.603009,5.992988,5.892460,0.102637,0.100899,391
1267,100.000000,99.482690,1.970859,0.050000,0.026728,0.250000,0.250623,2.1172,0.571436,0.599024,6.417312,6.320156,0.096040,0.094573,391
1268,100.000000,99.482690,2.093423,0.050000,0.030586,0.250000,0.250548,1.8299,0.569642,0.595471,6.870496,6.776230,0.089851,0.088609,391
1269,100.000000,99.482690,2.225351,0.050000,0.035002,0.250000,0.250479,1.6004,0.568161,0.592337,7.354525,7.262852,0.084047,0.082994,391
1270,100.000000,99.482690,2.367388,0.050000,0.040055,0.250000,0.250417,1.4043,0.566985,0.589609,7.871507,7.781987,0.078607,0.077711,391
1271,100.000000,99.482690,2.520348,0.050000,0.045837,0.250000,0.250367,1.2195,0.566111,0.587278,8.423681,8.335893,0.073509,0.072744,391
1272,100.000000,99.482690,2.685114,0.050000,0.052455,0.250000,0.250317,1.0598,0.565535,0.585335,9.013421,8.927090,0.068733,0.068077,391
1273,100.000000,99.482690,2.862653,0.050000,0.060027,0.250000,0.250280,0.9227,0.565254,0.583773,9.643242,9.557878,0.064259,0.063695,391
1274,100.000000,99.482690,3.054017,0.050000,0.068693,0.250000,0.250243,0.8136,0.565267,0.582584,10.315803,10.231101,0.060069,0.059582,391
1275,100.000000,99.482690,3.260358,0.050000,0.078610,0.250000,0.250212,0.7147,0.565574,0.581765,11.033912,10.949493,0.056145,0.055724,391
1276,100.000000,99.482690,3.482934,0.050000,0.089959,0.250000,0.250183,0.6229,0.566176,0.581312,11.800530,11.716049,0.052471,0.052104,391
1277,100.000000,99.482690,3.723121,0.050000,0.102946,0.250000,0.250160,0.5358,0.567077,0.581223,12.618770,12.533831,0.049031,0.048710,391
1278,100.000000,99.482690,3.982424,0.050000,0.117808,0.250000,0.250140,0.4768,0.568279,0.581499,13.491896,13.406133,0.045810,0.045529,391
1279,100.000000,99.482690,4.262494,0.050000,0.134815,0.250000,0.250122,0.4226,0.569788,0.582139,14.423321,14.336335,0.042794,0.042547,391
1280,100.000000,99.482690,4.565138,0.050000,0.154277,0.250000,0.250106,0.3773,0.571609,0.583148,15.416602,15.328002,0.039971,0.039752,391
1281,100.000000,99.482690,4.892340,0.050000,0.176550,0.250000,0.250092,0.3481,0.573751,0.584528,16.475422,16.384879,0.037328,0.037134,391
1282,100.000000,99.482690,5.246274,0.050000,0.202037,0.250000,0.250081,55.6737,0.576222,0.586285,17.603582,17.510653,0.034852,0.034679,553
1283,100.000000,99.482690,5.629331,0.050000,0.231204,0.250000,0.250071,49.2376,0.579032,0.588427,18.804974,18.709282,0.032534,0.032379,553
1284,100.000000,99.482690,6.044132,0.050000,0.264582,0.250000,0.250062,43.6044,0.582192,0.590961,20.083549,19.984701,0.030363,0.030224,552
1285,100.000000,99.482690,6.493559,0.050000,0.302779,0.250000,0.250054,0.3314,0.585715,0.593896,21.443282,21.340885,0.028329,0.028203,391
1286,100.000000,99.482690,6.980777,0.050000,0.346489,0.250000,0.250048,0.3284,0.589613,0.597245,22.888111,22.781700,0.026423,0.026310,391
1287,100.000000,99.482690,7.509263,0.050000,0.396510,0.250000,0.250042,0.3421,0.593903,0.601019,24.421875,24.311045,0.024637,0.024534,391
1288,100.000000,99.482690,8.082837,0.050000,0.453753,0.250000,0.250038,0.3761,0.598599,0.605232,26.048224,25.932559,0.022962,0.022869,391
1289,100.000000,99.482690,8.705694,0.050000,0.519259,0.250000,0.250035,0.4429,0.603719,0.609898,27.770516,27.649554,0.021392,0.021307,391
1290,100.000000,99.482690,9.382433,0.050000,0.594222,0.250000,0.250033,0.5478,0.609280,0.615033,29.591679,29.464979,0.019920,0.019841,391
1291,100.000000,99.482690,10.118100,0.050000,0.680006,0.250000,0.250033,0.7111,0.615301,0.620654,31.514047,31.381142,0.018537,0.018466,391
1292,100.000000,99.482690,10.918216,0.050000,0.778176,0.250000,0.250034,223.9209,0.621801,0.626779,33.539162,33.399637,0.017240,0.017174,1681
1293,100.000000,99.482690,11.788816,0.050000,0.890517,0.250000,0.250038,0.9555,0.628800,0.633426,35.667525,35.520918,0.016021,0.015960,392
1294,100.000000,99.482690,12.736481,0.050000,1.019077,0.250000,0.250044,138.5045,0.636319,0.640612,37.898311,37.744224,0.014876,0.014819,391
1295,100.000000,99.482690,13.768364,0.050000,1.166196,0.250000,0.250055,86.1466,0.644376,0.648355,40.229014,40.067036,0.013798,0.013745,552
1296,100.000000,99.482690,14.892219,0.050000,1.334554,0.250000,0.250071,77.2351,0.652991,0.656675,42.655036,42.484825,0.012785,0.012735,552
1297,100.000000,99.482690,16.116407,0.050000,1.527217,0.250000,0.250096,35000.0000,0.662182,0.665586,45.169211,44.990492,0.011830,0.011784,1518
1298,100.000000,99.482690,17.449898,0.050000,1.747694,0.250000,3.500000,30000.0000,0.671964,1.000000,47.761245,0.000000,0.010931,0.000000,1518
1299,100.000000,99.482690,18.902246,0.050000,2.000000,0.250000,3.500000,69.0013,0.682353,0.869239,50.417088,-39.864442,0.010083,-0.000000,553
1300,100.000000,98.473658,1.612780,0.050000,0.002700,0.250000,0.256419,61.4595,0.885110,0.833915,1.007900,1.295413,0.149319,0.099523,553
1301,100.000000,98.473658,1.632861,0.050000,0.003090,0.250000,0.251871,54.6503,0.869685,0.847936,1.177865,1.308113,0.152485,0.099624,553
1302,100.000000,98.473658,1.656127,0.050000,0.003536,0.250000,0.253349,48.4473,0.854057,0.871766,1.361217,1.246624,0.153991,0.098174,553
1303,100.000000,98.473658,1.682827,0.050000,0.004046,0.250000,0.266086,42.9237,0.838394,0.894473,1.557844,1.162323,0.154002,0.094500,553
1304,100.000000,98.473658,1.713213,0.050000,0.004630,0.250000,0.272949,37.8841,0.822844,0.896642,1.767744,1.224978,0.152706,0.093913,553
1305,100.000000,98.473658,1.747540,0.050000,0.005299,0.250000,0.275448,33.4334,0.807535,0.892686,1.991040,1.346258,0.150298,0.094622,553
1306,100.000000,98.473658,1.786071,0.050000,0.006064,0.250000,0.267917,29.4691,0.792575,0.874339,2.227991,1.609739,0.146968,0.097372,553
1307,100.000000,98.473658,1.829079,0.050000,0.006939,0.250000,0.268277,25.9006,0.778055,0.866230,2.478995,1.797902,0.142896,0.097991,552
1308,100.000000,98.473658,1.876851,0.050000,0.007941,0.250000,0.264031,22.7863,0.764044,0.848327,2.744591,2.093434,0.138247,0.098611,552
1309,100.000000,98.473658,1.929691,0.050000,0.009088,0.250000,0.263850,20.0182,0.750599,0.838395,3.025460,2.334878,0.133170,0.098328,552
1310,100.000000,98.473658,1.987920,0.050000,0.010399,0.250000,0.261991,17.5750,0.737760,0.823811,3.322416,2.640063,0.127792,0.097406,552
1311,100.000000,98.473658,2.051884,0.050000,0.011901,0.250000,0.260529,15.3971,0.725557,0.809821,3.636410,2.962108,0.122225,0.095882,552
1312,100.000000,98.473658,2.121956,0.050000,0.013619,0.250000,0.258615,13.5022,0.714007,0.793617,3.968522,3.328980,0.116560,0.093480,552
1313,100.000000,98.473658,2.198535,0.050000,0.015585,0.250000,0.257724,11.8226,0.703122,0.780826,4.319962,3.688394,0.110876,0.091030,552
1314,100.000000,98.473658,2.282058,0.050000,0.017835,0.250000,0.256900,10.3635,0.692904,0.768345,4.692065,4.071339,0.105234,0.088250,552
1315,100.000000,98.473658,2.372996,0.050000,0.020410,0.250000,0.256146,9.0766,0.683350,0.756251,5.086293,4.478658,0.099685,0.085206,552
1316,100.000000,98.473658,2.471862,0.050000,0.023356,0.250000,0.255465,7.9381,0.674454,0.744609,5.504231,4.911237,0.094267,0.081964,552
1317,100.000000,98.473658,2.579216,0.050000,0.026728,0.250000,0.254845,6.9517,0.666206,0.733473,5.947594,5.370409,0.089010,0.078583,552
1318,100.000000,98.473658,2.695665,0.050000,0.030586,0.250000,0.254292,6.0844,0.658594,0.722882,6.418221,5.857433,0.083936,0.075115,552
1319,100.000000,98.473658,2.821873,0.050000,0.035002,0.250000,0.253788,5.3197,0.651605,0.712875,6.918085,6.373978,0.079060,0.071609,552
1320,100.000000,98.473658,2.958567,0.050000,0.040055,0.250000,0.253343,4.6557,0.645223,0.703468,7.449288,6.921741,0.074391,0.068102,552
1321,100.000000,98.473658,3.106536,0.050000,0.045837,0.250000,0.252947,4.0764,0.639435,0.694686,8.014071,7.502595,0.069935,0.064629,552
1322,100.000000,98.473658,3.266647,0.050000,0.052455,0.250000,0.252590,3.5721,0.634225,0.686535,8.614814,8.118865,0.065693,0.061216,552
1323,100.000000,98.473658,3.439844,0.050000,0.060027,0.250000,0.252279,3.1322,0.629580,0.679019,9.254039,8.772661,0.061665,0.057886,552
1324,100.000000,98.473658,3.627162,0.050000,0.068693,0.250000,0.252002,2.7567,0.625486,0.672143,9.934415,9.466642,0.057848,0.054653,552
1325,100.000000,98.473658,3.829733,0.050000,0.078610,0.250000,0.251758,2.4396,0.621932,0.665905,10.658759,10.203427,0.054236,0.051532,552
1326,100.000000,98.473658,4.048796,0.050000,0.089959,0.250000,0.251540,2.1750,0.618905,0.660299,11.430039,10.985924,0.050823,0.048531,552
1327,100.000000,98.473658,4.285709,0.050000,0.102946,0.250000,0.251350,1.9503,0.616397,0.655323,12.251375,11.817107,0.047603,0.045655,552
1328,100.000000,98.473658,4.541960,0.050000,0.117808,0.250000,0.251182,1.7917,0.614398,0.650968,13.126033,12.700223,0.044568,0.042908,552
1329,100.000000,98.473658,4.819180,0.050000,0.134815,0.250000,0.251036,1.6809,0.612903,0.647231,14.057430,13.638589,0.041709,0.040291,552
1330,100.000000,98.473658,5.119159,0.050000,0.154277,0.250000,0.250908,1.6385,0.611907,0.644105,15.049115,14.635747,0.039018,0.037803,552
1331,100.000000,98.473658,5.443862,0.050000,0.176550,0.250000,0.250794,1.6755,0.611405,0.641584,16.104771,15.695399,0.036488,0.035443,552
1332,100.000000,98.473658,5.795445,0.050000,0.202037,0.250000,0.250695,1.8102,0.611396,0.639664,17.228188,16.821203,0.034109,0.033207,552
1333,100.000000,98.473658,6.176278,0.050000,0.231204,0.250000,0.250608,140.3111,0.611881,0.638342,18.423247,18.017097,0.031874,0.031092,713
1334,100.000000,98.473658,6.588963,0.050000,0.264582,0.250000,0.250532,119.9055,0.612860,0.637616,19.693885,19.286994,0.029774,0.029094,713
1335,100.000000,98.473658,7.036360,0.050000,0.302779,0.250000,0.250466,105.2910,0.614338,0.637484,21.044060,20.634847,0.027801,0.027208,713
1336,100.000000,98.473658,7.521611,0.050000,0.346489,0.250000,0.250408,663.4235,0.616319,0.637947,22.477694,22.064497,0.025949,0.025429,552
1337,100.000000,98.473658,8.048170,0.050000,0.396510,0.250000,0.250357,182.7729,0.618809,0.639007,23.998608,23.579830,0.024210,0.023752,874
1338,100.000000,98.473658,8.619829,0.050000,0.453753,0.250000,0.250313,179.1692,0.621818,0.640669,25.610435,25.184465,0.022577,0.022172,1035
1339,100.000000,98.473658,9.240753,0.050000,0.519259,0.250000,0.250276,35000.0000,0.625354,0.642937,27.316517,26.881700,0.021043,0.020684,1518
1340,100.000000,98.473658,9.915512,0.050000,0.594222,0.250000,0.250244,30000.0000,0.629429,0.645818,29.119771,28.674498,0.019602,0.019283,1518
1341,100.000000,98.473658,10.649113,0.050000,0.680006,0.250000,0.250217,117.1070,0.634055,0.649319,31.022528,30.565164,0.018248,0.017963,552
1342,100.000000,98.473658,11.447039,0.050000,0.778176,0.250000,0.250195,50.0810,0.639245,0.653450,33.026333,32.555305,0.016976,0.016720,552
1343,100.000000,98.473658,12.315280,0.050000,0.890517,0.250000,0.250179,44.3625,0.645013,0.658220,35.131706,34.645441,0.015780,0.015550,552
1344,100.000000,98.473658,13.260369,0.050000,1.019077,0.250000,0.250168,39.2228,0.651373,0.663641,37.337851,36.834849,0.014656,0.014448,552
1345,100.000000,98.473658,14.289403,0.050000,1.166196,0.250000,0.250164,254.4755,0.658342,0.669723,39.642317,39.121151,0.013597,0.013409,1198
1346,100.000000,98.473658,15.410075,0.050000,1.334554,0.250000,0.250168,34.6255,0.665932,0.676475,42.040586,41.499949,0.012601,0.012430,553
1347,100.000000,98.473658,16.630676,0.050000,1.527217,0.250000,0.250181,30.5194,0.674157,0.683910,44.525603,43.964360,0.011662,0.011506,552
1348,100.000000,98.473658,17.960101,0.050000,1.747694,0.250000,3.750000,26.8745,0.683030,0.862403,47.087228,-45.569584,0.010777,-0.000000,552
1349,100.000000,98.473658,19.407819,0.050000,2.000000,0.250000,3.250000,23.6470,0.692561,1.000000,49.711609,0.000000,0.009942,0.000000,552
1350,100.000000,97.475387,2.549294,0.050000,0.002700,0.250000,0.615704,20.7740,0.976444,0.932483,0.288891,0.861356,0.042799,0.087236,552
1351,100.000000,97.475387,2.556869,0.050000,0.003090,0.250000,0.335829,18.2474,0.968424,0.890652,0.394592,1.041922,0.051083,0.057558,552
1352,100.000000,97.475387,2.566660,0.050000,0.003536,0.250000,0.345759,16.0164,0.959018,0.871851,0.522601,1.246051,0.059120,0.059150,552
1353,100.000000,97.475387,2.579078,0.050000,0.004046,0.250000,0.279324,14.0393,0.948301,0.883515,0.673736,1.246920,0.066603,0.058222,552
1354,100.000000,97.475387,2.594550,0.050000,0.004630,0.250000,0.269357,12.3078,0.936396,0.872741,0.848367,1.418984,0.073286,0.059012,552
1355,100.000000,97.475387,2.613509,0.050000,0.005299,0.250000,0.267843,10.7884,0.923461,0.858086,1.046503,1.635601,0.078998,0.059606,552
1356,100.000000,97.475387,2.636387,0.050000,0.006064,0.250000,0.261913,9.4634,0.909678,0.845377,1.267908,1.852834,0.083637,0.059691,552
1357,100.000000,97.475387,2.663620,0.050000,0.006939,0.250000,0.316342,8.2988,0.895243,0.935473,1.512202,1.062764,0.087167,0.049128,552
1358,100.000000,97.475387,2.695639,0.050000,0.007941,0.250000,0.456781,7.2783,0.880349,0.950369,1.778963,0.961848,0.089608,0.047760,552
1359,100.000000,97.475387,2.732876,0.050000,0.009088,0.250000,0.394488,6.4039,0.865185,0.946320,2.067811,1.070711,0.091018,0.046933,552
1360,100.000000,97.475387,2.775763,0.050000,0.010399,0.250000,0.329457,5.6458,0.849927,0.934655,2.378474,1.312961,0.091485,0.049102,552
1361,100.000000,97.475387,2.824737,0.050000,0.011901,0.250000,0.290525,4.9961,0.834732,0.916088,2.710837,1.687599,0.091115,0.053045,552
1362,100.000000,97.475387,2.880245,0.050000,0.013619,0.250000,0.276926,4.4596,0.819740,0.900125,3.064975,2.049663,0.090022,0.055593,552
1363,100.000000,97.475387,2.942746,0.050000,0.015585,0.250000,0.269728,4.0233,0.805071,0.884494,3.441177,2.432714,0.088321,0.057285,552
1364,100.000000,97.475387,3.012720,0.050000,0.017835,0.250000,0.266843,3.6895,0.790824,0.871805,3.839953,2.799136,0.086123,0.058087,552
1365,100.000000,97.475387,3.090668,0.050000,0.020410,0.250000,0.266566,3.4803,0.777082,0.862697,4.262041,3.138876,0.083530,0.058331,552
1366,100.000000,97.475387,3.177124,0.050000,0.023356,0.250000,0.263118,3.4010,0.763908,0.846294,4.708404,3.622021,0.080637,0.058396,552
1367,100.000000,97.475387,3.272655,0.050000,0.026728,0.250000,0.261711,131.1785,0.751354,0.833465,5.180226,4.082915,0.077526,0.057967,713
1368,100.000000,97.475387,3.377874,0.050000,0.030586,0.250000,0.261018,110.1828,0.739457,0.822327,5.678905,4.551774,0.074267,0.057273,713
1369,100.000000,97.475387,3.493440,0.050000,0.035002,0.250000,0.259684,96.8432,0.728242,0.809156,6.206048,5.090791,0.070922,0.056187,713
1370,100.000000,97.475387,3.620068,0.050000,0.040055,0.250000,0.258531,85.3086,0.717726,0.796350,6.763462,5.664034,0.067542,0.054821,714
1371,100.000000,97.475387,3.758536,0.050000,0.045837,0.250000,0.257524,75.2354,0.707919,0.783985,7.353148,6.272681,0.064167,0.053226,714
1372,100.000000,97.475387,3.909691,0.050000,0.052455,0.250000,0.256632,66.3173,0.698823,0.772130,7.977300,6.918117,0.060832,0.051450,714
1373,100.000000,97.475387,4.074459,0.050000,0.060027,0.250000,0.255849,58.4900,0.690438,0.760837,8.638292,7.601849,0.057562,0.049538,714
1374,100.000000,97.475387,4.253853,0.050000,0.068693,0.250000,0.255008,165.6586,0.682758,0.749362,9.338681,8.339788,0.054379,0.047414,874
1375,100.000000,97.475387,4.448981,0.050000,0.078610,0.250000,0.254436,116.7506,0.675777,0.739507,10.081200,9.103061,0.051297,0.045365,391
1376,100.000000,97.475387,4.661059,0.050000,0.089959,0.250000,0.253922,168.4284,0.669485,0.730280,10.868755,9.911733,0.048328,0.043279,1035
1377,100.000000,97.475387,4.891420,0.050000,0.102946,0.250000,0.253463,32500.0000,0.663873,0.721710,11.704420,10.768281,0.045478,0.041184,1679
1378,100.000000,97.475387,5.141525,0.050000,0.117808,0.250000,0.253052,32500.0000,0.658930,0.713821,12.591431,11.675396,0.042753,0.039099,1679
1379,100.000000,97.475387,5.412981,0.050000,0.134815,0.250000,0.252687,64.1906,0.654646,0.706632,13.533182,12.635996,0.040153,0.037044,1679
1380,100.000000,97.475387,5.707551,0.050000,0.154277,0.250000,0.252365,18.7129,0.651013,0.700153,14.533210,13.653282,0.037681,0.035030,1679
1381,100.000000,97.475387,6.027173,0.050000,0.176550,0.250000,0.252077,35000.0000,0.648020,0.694393,15.595186,14.730663,0.035333,0.033071,1518
1382,100.000000,97.475387,6.373977,0.050000,0.202037,0.250000,0.251825,33.4883,0.645662,0.689356,16.722897,15.871568,0.033109,0.031173,1679
1383,100.000000,97.475387,6.750305,0.050000,0.231204,0.250000,0.251602,160.8604,0.643931,0.685046,17.920217,17.079749,0.031003,0.029344,1679
1384,100.000000,97.475387,7.158730,0.050000,0.264582,0.250000,0.251404,229.4850,0.642824,0.681462,19.191085,18.358957,0.029013,0.027587,1679
1385,100.000000,97.475387,7.602084,0.050000,0.302779,0.250000,0.251231,30000.0000,0.642337,0.678607,20.539453,19.713016,0.027135,0.025905,1518
1386,100.000000,97.475387,8.083479,0.050000,0.346489,0.250000,0.251079,3657.0430,0.642469,0.676478,21.969245,21.145726,0.025362,0.024298,1518
1387,100.000000,97.475387,8.606336,0.050000,0.396510,0.250000,0.250946,858.2950,0.643220,0.675078,23.484279,22.660859,0.023691,0.022767,1518
1388,100.000000,97.475387,9.174414,0.050000,0.453753,0.250000,0.250830,957.5856,0.644593,0.674405,25.088193,24.262009,0.022116,0.021312,1518
1389,100.000000,97.475387,9.791843,0.050000,0.519259,0.250000,0.250728,293.2411,0.646591,0.674462,26.784331,25.952427,0.020633,0.019929,1518
1390,100.000000,97.475387,10.463154,0.050000,0.594222,0.250000,0.250640,193.5655,0.649219,0.675250,28.575619,27.735072,0.019236,0.018619,1518
1391,100.000000,97.475387,11.193313,0.050000,0.680006,0.250000,0.250565,178.4253,0.652484,0.676772,30.464401,29.612260,0.017920,0.017377,1518
1392,100.000000,97.475387,11.987759,0.050000,0.778176,0.250000,0.250500,119.1282,0.656394,0.679033,32.452246,31.585618,0.016681,0.016201,1518
1393,100.000000,97.475387,12.852432,0.050000,0.890517,0.250000,0.250446,637.0032,0.660958,0.682036,34.539708,33.655720,0.015514,0.015088,552
1394,100.000000,97.475387,13.793810,0.050000,1.019077,0.250000,0.250402,37.4651,0.666186,0.685787,36.726041,35.821957,0.014415,0.014036,552
1395,100.000000,97.475387,14.818933,0.050000,1.166196,0.250000,0.250369,33.0710,0.672087,0.690292,39.008862,38.082017,0.013380,0.013041,552
1396,100.000000,97.475387,15.935426,0.050000,1.334554,0.250000,0.250348,29.1604,0.678671,0.695554,41.383750,40.431708,0.012404,0.012100,552
1397,100.000000,97.475387,17.151510,0.050000,1.527217,0.250000,0.250340,25.6723,0.685950,0.701580,43.843774,42.864347,0.011483,0.011210,552
1398,100.000000,97.475387,18.475997,0.050000,1.747694,0.250000,3.750000,22.5759,0.693929,0.860907,46.378958,-46.117426,0.010615,-0.000000,552
1399,100.000000,97.475387,19.918271,0.050000,2.000000,0.250000,3.250000,106.0706,0.702617,1.000000,48.975664,0.000000,0.009795,0.000000,713
1400,100.000000,96.506466,3.507717,0.050000,0.002700,0.250000,0.472197,197.2795,0.997059,0.927900,0.046694,0.718936,0.006918,0.036870,1357
1401,100.000000,96.506466,3.510639,0.050000,0.003090,0.250000,0.511844,93.1853,0.995017,0.904755,0.080133,0.943322,0.010374,0.040071,714
1402,100.000000,96.506466,3.514519,0.050000,0.003536,0.250000,0.741830,82.0166,0.992055,0.950409,0.129557,0.670414,0.014656,0.038549,714
1403,100.000000,96.506466,3.519694,0.050000,0.004046,0.250000,0.661655,72.2593,0.987990,0.930339,0.198830,1.093052,0.019656,0.065627,714
1404,100.000000,96.506466,3.526566,0.050000,0.004630,0.250000,0.587945,63.6816,0.982675,0.834191,0.291559,3.077245,0.025186,0.196668,714
1405,100.000000,96.506466,3.535603,0.050000,0.005299,0.250000,0.615456,56.1154,0.976018,0.935130,0.410856,1.152098,0.031014,0.059493,713
1406,100.000000,96.506466,3.547319,0.050000,0.006064,0.250000,0.326691,49.4325,0.967982,0.892902,0.559177,1.438094,0.036886,0.041123,713
1407,100.000000,96.506466,3.562270,0.050000,0.006939,0.250000,0.590980,43.5257,0.958594,0.947835,0.738265,1.011290,0.042556,0.042742,713
1408,100.000000,96.506466,3.581043,0.050000,0.007941,0.250000,0.275203,135.8145,0.947934,0.884241,0.949165,1.739190,0.047810,0.041701,874
1409,100.000000,96.506466,3.604240,0.050000,0.009088,0.250000,0.268697,2067.8133,0.936132,0.872197,1.192317,1.993894,0.052482,0.042300,1518
1410,100.000000,96.506466,3.632474,0.050000,0.010399,0.250000,0.266953,1444.8750,0.923349,0.857943,1.467687,2.292835,0.056453,0.042651,1518
1411,100.000000,96.506466,3.666365,0.050000,0.011901,0.250000,0.261504,794.5716,0.909769,0.845352,1.774912,2.595949,0.059657,0.042655,1518
1412,100.000000,96.506466,3.706529,0.050000,0.013619,0.250000,0.313700,405.2496,0.895585,0.935383,2.113449,1.490386,0.062074,0.035270,1518
1413,100.000000,96.506466,3.753588,0.050000,0.015585,0.250000,0.447959,269.2604,0.880992,0.950250,2.482709,1.348198,0.063721,0.034211,1518
1414,100.000000,96.506466,3.808162,0.050000,0.017835,0.250000,0.386559,19.8466,0.866177,0.945909,2.882168,1.507202,0.064641,0.033683,552
1415,100.000000,96.506466,3.870879,0.050000,0.020410,0.250000,0.323298,17.4403,0.851313,0.933640,3.311456,1.860163,0.064900,0.035339,552
1416,100.000000,96.506466,3.942379,0.050000,0.023356,0.250000,0.288119,15.3154,0.836556,0.915575,3.770420,2.374759,0.064573,0.038005,552
1417,100.000000,96.506466,4.023318,0.050000,0.026728,0.250000,0.275841,13.4510,0.822043,0.900425,4.259170,2.865153,0.063742,0.039663,553
1418,100.000000,96.506466,4.114377,0.050000,0.030586,0.250000,0.269123,11.8220,0.807893,0.885498,4.778101,3.387033,0.062487,0.040760,553
1419,100.000000,96.506466,4.216269,0.050000,0.035002,0.250000,0.267878,10.4040,0.794203,0.875875,5.327912,3.834502,0.060887,0.041143,553
1420,100.000000,96.506466,4.329750,0.050000,0.040055,0.250000,0.264735,9.1726,0.781055,0.861866,5.909600,4.415344,0.059015,0.041433,553
1421,100.000000,96.506466,4.455623,0.050000,0.045837,0.250000,0.263581,8.1277,0.768512,0.850773,6.524463,4.975478,0.056936,0.041352,552
1422,100.000000,96.506466,4.594754,0.050000,0.052455,0.250000,0.261675,7.2402,0.756626,0.837397,7.174090,5.632016,0.054707,0.041010,552
1423,100.000000,96.506466,4.748073,0.050000,0.060027,0.250000,0.260607,6.5219,0.745434,0.825767,7.860343,6.298265,0.052378,0.040441,552
1424,100.000000,96.506466,4.916594,0.050000,0.068693,0.250000,0.259319,5.9664,0.734962,0.813314,8.585354,7.035599,0.049992,0.039623,552
1425,100.000000,96.506466,5.101418,0.050000,0.078610,0.250000,0.258202,35000.0000,0.725228,0.801282,9.351503,7.819061,0.047584,0.038611,1518
1426,100.000000,96.506466,5.303746,0.050000,0.089959,0.250000,0.257226,30000.0000,0.716245,0.789749,10.161409,8.650034,0.045182,0.037444,1518
1427,100.000000,96.506466,5.524896,0.050000,0.102946,0.250000,0.256368,147.3528,0.708016,0.778780,11.017916,9.530191,0.042811,0.036153,1035
1428,100.000000,96.506466,5.766310,0.050000,0.117808,0.250000,0.255612,5.5879,0.700544,0.768431,11.924076,10.461588,0.040487,0.034771,552
1429,100.000000,96.506466,6.029570,0.050000,0.134815,0.250000,0.254943,178.7770,0.693827,0.758748,12.883136,11.446502,0.038225,0.033324,1196
1430,100.000000,96.506466,6.316414,0.050000,0.154277,0.250000,0.254353,107.8898,0.687859,0.749768,13.898523,12.487538,0.036035,0.031837,391
1431,100.000000,96.506466,6.628754,0.050000,0.176550,0.250000,0.253747,191.2314,0.682636,0.741028,14.973820,13.600955,0.033925,0.030275,1357
1432,100.000000,96.506466,6.968692,0.050000,0.202037,0.250000,0.253307,2221.9741,0.678151,0.733643,16.112749,14.760438,0.031901,0.028776,1518
