tick,S,K,C,r,T,ref_iv,fpga_iv,iv_err_bps,ref_delta,fpga_delta,ref_vega,fpga_vega,ref_gamma,fpga_gamma,latency_cyc
4151,29.727917,32.812897,7.447493,0.068984,1.827219,0.452086,0.452433,190.2803,0.636923,0.637029,15.077583,15.075885,0.020653,0.020636,1197
4152,42.624990,32.432721,12.899203,0.062646,0.965815,0.316164,0.318303,1.5641,0.890574,0.888038,7.847316,7.984799,0.014144,0.014299,391
4153,34.126810,46.138279,0.883430,0.054679,1.652034,0.182070,0.182353,15.0085,0.216049,0.219707,12.852765,12.977603,0.036690,0.036948,714
4154,28.694530,22.159458,10.734231,0.018089,1.251779,0.605576,0.605586,5.6163,0.774465,0.773806,9.641428,9.657177,0.015447,0.015466,714
4155,79.577900,76.111784,23.058208,0.059817,0.934656,0.662292,0.662495,0.8496,0.683324,0.688658,27.391669,27.192307,0.006988,0.006935,392
4156,73.645626,54.520909,21.967357,0.062822,0.379690,0.513336,0.515548,0.2074,0.881822,0.879656,8.980228,9.101964,0.008495,0.008574,553
4157,27.993116,29.433227,8.404255,0.025315,1.572589,0.622773,0.622851,61.9497,0.646998,0.646965,13.042738,13.042976,0.016995,0.016998,713
4158,23.178306,28.915785,3.930195,0.032064,1.250847,0.532560,0.532562,85.4773,0.497534,0.498197,10.341548,10.341661,0.028897,0.028892,874
4159,66.941948,90.621275,4.817983,0.058021,0.767161,0.461570,0.467659,2.8302,0.331090,0.277722,21.261859,19.658487,0.013399,0.012226,713
4160,51.512364,68.165875,0.004864,0.029748,0.056176,0.422966,0.300000,39.7896,0.003191,0.000000,0.118096,0.000000,0.001873,0.000000,391
4161,30.697596,40.996841,5.670163,0.043452,1.312810,0.588821,0.588842,0.7080,0.497230,0.498483,14.031528,14.031791,0.019262,0.019259,391
4162,47.053171,51.337697,0.019207,0.035599,0.055364,0.183274,0.261872,0.7274,0.025375,0.061195,0.655190,1.359652,0.029165,0.049258,392
4163,61.381321,63.549240,4.203239,0.042748,0.638427,0.225778,0.225905,0.0677,0.519573,0.519589,19.542445,19.542397,0.035984,0.035964,392
4164,75.505198,55.706289,30.243927,0.045795,1.737563,0.471368,0.471589,1060.7001,0.823341,0.825444,25.809724,25.615612,0.005528,0.005483,230
4165,38.156337,52.529384,4.357662,0.051221,0.599609,0.696050,0.696090,0.2362,0.394871,0.396837,11.375537,11.390755,0.018721,0.018745,552
4166,72.865664,78.361985,10.645612,0.059096,1.981230,0.225220,0.225732,0.0466,0.617317,0.601443,39.134499,39.586271,0.016519,0.016655,552
4167,44.335773,41.416055,9.021391,0.063232,0.720827,0.450558,0.450578,137.7812,0.687403,0.687351,13.327871,13.328595,0.020877,0.020871,1196
4168,22.285563,29.287997,2.927894,0.079795,0.628752,0.672514,0.672538,2114.7603,0.439722,0.441156,6.969121,6.972883,0.033186,0.033183,1518
4169,76.431843,96.899474,0.602071,0.047284,0.480196,0.234582,0.394512,3.1512,0.107730,0.056986,9.810985,6.187887,0.014909,0.008834,553
4170,35.580527,40.122959,1.821735,0.077862,0.129625,0.651204,0.651199,1.1415,0.362349,0.362887,4.803232,4.805582,0.044947,0.044910,552
4171,42.846054,45.450911,8.668830,0.071754,0.958933,0.513161,0.513317,2.2115,0.606702,0.606724,16.136104,16.135695,0.017862,0.017856,713
4172,36.686675,37.155856,3.853162,0.077153,0.886484,0.205187,0.205272,0.3968,0.649825,0.649632,12.796541,12.798912,0.052270,0.052151,713
4173,25.374580,33.403939,4.079955,0.071022,1.798538,0.406586,0.406901,0.7638,0.501075,0.502480,13.575853,13.575666,0.028833,0.028811,554
4174,59.584666,65.206725,0.049099,0.051708,0.185423,0.108168,0.125516,21.3851,0.043946,0.079253,2.385992,3.805896,0.033507,0.044795,874
4175,39.499245,53.426868,0.440758,0.075788,0.642888,0.250080,0.255677,60.8870,0.122408,0.130899,6.424556,6.734431,0.025612,0.026280,874
4176,38.873734,44.311596,10.966579,0.045097,1.535173,0.629269,0.629383,24.6088,0.621989,0.622095,18.309711,18.307911,0.012542,0.012539,552
4177,22.414425,30.159425,0.329712,0.071897,0.432800,0.340518,0.345099,0.4381,0.141423,0.147119,3.304703,3.394472,0.044632,0.045312,552
4178,69.965423,81.871152,1.327127,0.074263,0.393086,0.247310,0.251590,0.8379,0.227325,0.180822,13.232585,11.543611,0.027807,0.023777,391
4179,34.648407,44.000886,0.499527,0.025543,0.256453,0.402207,0.405922,68.8129,0.149358,0.154742,4.079402,4.177008,0.032944,0.033269,1358
4180,69.828622,56.089057,25.719486,0.059787,1.117953,0.616357,0.616433,10.4578,0.777749,0.777310,21.988896,22.013301,0.006545,0.006547,552
4181,76.133934,95.110160,1.658173,0.040353,1.323015,0.167266,0.178663,0.0048,0.216811,0.139559,25.712066,19.454693,0.020045,0.014229,391
4182,62.584232,87.299753,5.416481,0.011170,1.486683,0.397756,0.400217,0.0378,0.341068,0.303954,27.993801,26.687978,0.012086,0.011449,391
4183,56.878798,67.274646,4.207352,0.049068,1.453465,0.234016,0.234060,5.6478,0.420299,0.420905,26.808878,26.816999,0.024363,0.024365,391
4184,76.532040,90.894542,9.717945,0.032563,0.511838,0.653157,0.657136,0.9198,0.460668,0.417926,21.737123,21.379312,0.011101,0.010859,395
4185,73.249111,72.048009,3.474301,0.013395,0.124699,0.270351,0.270422,1.7574,0.594219,0.603261,10.030009,9.971418,0.055450,0.055137,553
4186,57.747333,64.038111,2.249358,0.060210,1.285964,0.111419,0.111492,0.1877,0.443385,0.444037,25.861492,25.867423,0.054125,0.053961,552
4187,26.305136,25.032978,3.682329,0.015272,0.351977,0.484579,0.484572,55.9710,0.631137,0.631101,5.886508,5.886621,0.049877,0.049862,713
4188,68.920189,84.553952,15.984343,0.056610,1.643228,0.541207,0.542253,45.8091,0.573889,0.551677,34.639371,34.949386,0.008200,0.008258,713
4189,36.306726,50.651718,0.093179,0.025015,0.407173,0.273353,0.328651,42.8001,0.038922,0.094374,1.952551,3.905301,0.013308,0.020778,713
4190,78.519946,109.284219,9.442811,0.054034,1.600043,0.412038,0.427166,37.1517,0.417682,0.322942,38.777234,35.653480,0.009540,0.008462,713
4191,78.237251,92.862606,9.451985,0.032159,1.892224,0.300265,0.303048,0.3269,0.475652,0.423198,42.854860,42.136461,0.012322,0.012004,553
4192,71.283476,57.375959,32.019104,0.045523,1.894559,0.655848,0.656024,1.2516,0.784456,0.784532,28.710848,28.704464,0.004547,0.004545,392
4193,40.207567,48.296173,4.393167,0.053876,0.991606,0.402623,0.402642,22.1205,0.450870,0.451406,15.851760,15.854331,0.024560,0.024562,1035
4194,78.026937,92.420861,2.674642,0.073677,0.540072,0.276418,0.285605,0.9314,0.295992,0.218236,19.815416,16.899800,0.021802,0.018018,552
4195,42.296306,32.631033,12.589401,0.030028,1.804935,0.255351,0.255826,0.0160,0.861207,0.859774,12.573432,12.664832,0.015249,0.015326,391
4196,75.215756,95.062847,5.355970,0.063853,0.325104,0.647820,0.660367,0.7774,0.347123,0.281111,15.837068,14.463951,0.013292,0.011901,552
4197,24.710673,31.571604,2.452074,0.056844,1.117469,0.395713,0.395746,0.9162,0.411091,0.412366,10.161197,10.168544,0.037632,0.037641,552
4198,61.868185,44.784431,21.098690,0.012334,1.537278,0.373180,0.373330,27.8319,0.834158,0.832527,19.104427,19.226618,0.008700,0.008751,713
4199,29.057900,37.092467,1.237440,0.041787,0.661639,0.357250,0.357343,4.7470,0.274369,0.275888,7.877750,7.899025,0.039471,0.039562,713
4200,66.350118,68.791872,6.796636,0.015146,1.588469,0.214956,0.215040,0.8746,0.536200,0.533253,33.223721,33.245139,0.022102,0.022110,391
4201,53.092055,72.362444,0.000226,0.013016,0.195778,0.193930,0.300000,2.9406,0.000203,0.000000,0.018052,0.000000,0.000169,0.000000,391
4202,58.469188,57.258586,7.774375,0.015035,1.659827,0.217848,0.217848,0.2656,0.619358,0.619336,28.696415,28.696576,0.023214,0.023208,552
4203,38.001584,43.272824,10.249181,0.018694,1.386087,0.666283,0.666361,460.9138,0.602434,0.602530,17.257066,17.255791,0.012939,0.012937,1519
4204,40.462648,48.523541,7.764792,0.025593,1.072205,0.607737,0.607829,1.5034,0.527730,0.528059,16.674485,16.673500,0.015630,0.015626,391
4205,69.094282,67.522407,16.855107,0.028048,1.197785,0.513911,0.514003,1.4994,0.648720,0.649704,28.046368,28.017435,0.009544,0.009537,713
4206,38.541609,49.751633,0.292604,0.011036,0.473901,0.261105,0.273370,0.0401,0.096561,0.111440,4.538538,5.040640,0.024692,0.026075,552
4207,31.463149,33.218809,1.692379,0.063423,0.447221,0.244822,0.244826,0.4823,0.469493,0.469608,8.369534,8.369702,0.077219,0.077169,553
4208,62.418091,68.967599,22.283517,0.079993,1.973187,0.621716,0.622281,0.0410,0.692568,0.691631,30.820033,30.860685,0.006448,0.006452,552
4209,65.599002,63.665110,9.611857,0.076967,1.518890,0.114027,0.115275,122.6473,0.867593,0.865641,17.320731,17.501883,0.023240,0.023234,713
4210,52.274882,44.569502,14.623260,0.042651,1.137859,0.445461,0.445488,151.2763,0.750262,0.750014,17.709945,17.718902,0.012786,0.012791,874
4211,53.057733,72.799186,2.333506,0.069236,1.126763,0.291892,0.292052,91.8666,0.269535,0.272514,18.605981,18.707884,0.020096,0.020194,874
4212,46.286041,47.641733,6.355779,0.036585,0.593520,0.459108,0.459233,125.4695,0.562228,0.562231,14.052417,14.052331,0.024071,0.024065,874
4213,54.811266,62.786565,6.318404,0.032108,0.736045,0.466971,0.466967,1.1461,0.468208,0.468433,18.700365,18.701174,0.018110,0.018111,391
4214,27.971705,24.534600,3.556368,0.015083,0.132149,0.246030,0.263569,1.7080,0.937354,0.920242,1.252825,1.515374,0.049249,0.054865,391
4215,21.171757,18.457271,4.996122,0.014277,1.327204,0.362042,0.362040,0.6878,0.720035,0.719810,8.210004,8.213034,0.038118,0.038107,552
4216,74.786527,93.774780,2.581828,0.074736,0.645603,0.297788,0.309430,0.9376,0.266207,0.190287,19.727685,16.321688,0.018347,0.014634,552
4217,24.350930,33.989982,4.159559,0.042615,1.746544,0.499826,0.499874,2.0791,0.475314,0.477212,12.813945,12.817573,0.024754,0.024758,392
4218,60.273685,50.397092,15.685901,0.042871,0.440095,0.646944,0.646945,4.2080,0.750333,0.749966,12.697428,12.707054,0.012276,0.012285,554
4219,20.599626,25.703265,0.303512,0.043476,0.162177,0.482724,0.486077,26.6780,0.157414,0.160482,1.996995,2.022602,0.060113,0.060489,552
4220,61.205556,45.349368,17.819613,0.050869,0.866277,0.139627,0.266608,12.4773,0.996649,0.949512,0.575760,6.184029,0.001271,0.008523,713
4221,28.105673,32.730583,3.454460,0.021328,1.067194,0.421144,0.421140,1.6009,0.467998,0.468284,11.545839,11.546483,0.032521,0.032523,713
4222,74.761542,53.148826,22.654507,0.015156,1.303136,0.103870,0.224778,2.1234,0.999044,0.949384,0.275810,9.274823,0.000365,0.006636,391
4223,29.039269,28.924118,7.478068,0.029725,1.614571,0.475404,0.475491,0.7717,0.651016,0.650996,13.652849,13.652927,0.021093,0.021094,391
4224,44.669398,38.595801,14.644832,0.065823,1.052782,0.599495,0.599564,0.0064,0.744668,0.744517,14.727478,14.731709,0.011695,0.011696,713
4225,70.791172,66.330653,21.786334,0.024852,1.597239,0.543055,0.543149,15.2971,0.689992,0.692355,31.563837,31.457679,0.007261,0.007236,552
4226,76.903066,54.572006,28.765593,0.055344,0.908710,0.521065,0.521596,0.0822,0.850875,0.853391,17.025957,16.836319,0.006080,0.006007,552
4227,30.565265,42.196214,0.013859,0.021504,1.249767,0.112314,0.158956,113.9696,0.010969,0.114225,0.987160,6.606285,0.007528,0.028457,1197
4228,66.995852,50.635017,18.169671,0.050238,0.325049,0.462103,0.466224,4.2222,0.895523,0.892323,6.920404,7.081133,0.010265,0.010417,553
4229,61.213227,59.711043,12.330926,0.078205,1.559102,0.262657,0.263078,1.1284,0.729572,0.729406,25.292352,25.299538,0.016483,0.016461,553
4230,62.181717,83.940844,2.302407,0.057678,1.388259,0.234264,0.236932,0.3044,0.254960,0.214206,23.524269,21.361102,0.018707,0.016804,713
4231,52.107812,56.993753,3.573796,0.079778,1.415253,0.120186,0.120480,1802.9199,0.592624,0.592681,24.060753,24.059719,0.052097,0.051964,230
4232,23.913960,18.044638,8.559093,0.019545,1.498809,0.473471,0.473501,116.4171,0.795654,0.794723,8.302524,8.324907,0.020458,0.020512,875
4233,39.480133,40.274630,5.093922,0.070627,0.470543,0.451690,0.451840,1.2594,0.578429,0.578425,10.594637,10.594580,0.031981,0.031970,391
4234,76.673796,84.511190,8.626522,0.021961,0.291621,0.693444,0.694974,4.4786,0.477847,0.451617,16.492859,16.396652,0.013873,0.013763,391
4235,63.533912,46.665349,20.665153,0.038852,1.422373,0.284325,0.286244,33.5277,0.892974,0.889711,13.969717,14.289543,0.008558,0.008674,874
4236,29.243648,37.663852,0.026082,0.030288,0.174491,0.283830,0.380070,785.9793,0.021159,0.081326,0.620371,1.846734,0.014647,0.031231,1518
4237,29.654317,31.306935,1.461036,0.031068,0.072820,0.660178,0.660170,19.1892,0.419707,0.419753,3.127568,3.127617,0.073981,0.073983,713
4238,38.631774,36.789872,10.265224,0.049319,0.972672,0.585225,0.585340,0.0098,0.675928,0.675862,13.696753,13.697663,0.016123,0.016140,391
4239,31.419273,41.166238,0.594411,0.060586,1.527221,0.152083,0.152409,3.2626,0.197286,0.201209,10.781225,10.909741,0.047021,0.047338,713
4240,21.298441,23.764990,2.344283,0.050911,1.733111,0.227941,0.228112,3.2708,0.531447,0.531629,11.151135,11.150712,0.062226,0.062184,713
4241,25.431194,30.255937,0.318779,0.022077,1.457452,0.116914,0.117241,5.3131,0.175610,0.177732,7.931653,7.992359,0.071973,0.072189,874
4242,44.497011,49.298376,9.634672,0.066696,1.426705,0.466322,0.466530,0.0670,0.604637,0.604709,20.469928,20.468719,0.015539,0.015535,391
4243,26.652837,31.391902,8.839536,0.073391,1.969144,0.623001,0.623423,0.4613,0.661012,0.661262,13.688416,13.684304,0.015707,0.015692,391
4244,38.130209,46.730544,3.383398,0.057483,1.709652,0.250337,0.250450,4.0105,0.437436,0.438385,19.644833,19.652129,0.031570,0.031567,391
4245,77.230038,78.432787,7.917738,0.017684,0.303121,0.488511,0.488723,0.0271,0.538618,0.533692,16.883524,16.902501,0.019116,0.019131,391
4246,46.262579,35.443553,18.570751,0.065953,1.493711,0.535249,0.535516,1.8963,0.811895,0.811189,15.248808,15.284217,0.008912,0.008928,391
4247,32.135653,38.011426,0.041289,0.031358,0.070909,0.339293,0.408440,2.6702,0.036825,0.081821,0.689347,1.299462,0.027745,0.041707,713
4248,70.114817,68.241073,4.085386,0.034664,0.071975,0.399354,0.399431,175.3941,0.629180,0.636750,7.107393,7.058899,0.050298,0.049895,1035
4249,76.940287,104.540616,0.033763,0.022960,0.402704,0.198029,0.305987,1599.2994,0.010641,0.154009,1.373759,11.586827,0.002910,0.008742,1518
4250,67.335316,47.418568,20.593749,0.047657,0.297996,0.248537,0.442147,173.4818,0.997085,0.946061,0.327722,4.141006,0.000976,0.007219,1518
4251,25.541387,24.313220,6.089219,0.045777,0.584705,0.687540,0.687666,0.6608,0.658185,0.658133,7.170701,7.171000,0.027342,0.027361,552
4252,27.458278,26.384898,7.095440,0.071381,1.867371,0.336563,0.337011,0.8620,0.727903,0.727819,12.454516,12.456174,0.026284,0.026251,552
4253,61.937196,47.165169,23.068522,0.078100,1.439455,0.422493,0.423151,41.2084,0.844410,0.843342,17.751744,17.833996,0.007609,0.007631,1035
4254,49.909414,41.480863,16.212769,0.051331,1.285887,0.491160,0.491226,3.4346,0.767033,0.766702,17.308452,17.321752,0.011002,0.011005,552
4255,21.564997,23.378752,1.660591,0.024527,1.210123,0.225000,0.225001,1.8798,0.467085,0.467438,9.431760,9.432430,0.074487,0.074343,552
4256,36.573090,43.822064,3.088413,0.069203,1.232219,0.277395,0.277481,1.3232,0.437880,0.438586,15.999547,16.003920,0.034994,0.034993,552
4257,74.724084,91.207792,2.234495,0.016668,0.820273,0.254190,0.262030,0.9514,0.244667,0.181196,21.259601,17.832692,0.018261,0.014884,391
4258,77.406093,71.001077,18.225147,0.023271,0.693307,0.584110,0.584453,0.2585,0.675063,0.685126,23.195437,22.891498,0.009559,0.009428,552
4259,36.538654,34.024092,6.500798,0.040361,0.857979,0.346804,0.346811,0.0783,0.688067,0.687889,11.972458,11.975186,0.030138,0.030080,552
4260,50.224622,63.793256,1.761230,0.065882,1.647606,0.160675,0.160821,0.0660,0.298023,0.300271,22.347818,22.423707,0.033466,0.033536,552
4261,67.980728,53.308872,18.013954,0.076350,0.293211,0.591639,0.592050,1.7565,0.838656,0.837419,9.005596,9.051228,0.011233,0.011272,552
4262,53.144628,69.751216,10.570973,0.052745,1.979261,0.467739,0.467927,6.5802,0.529673,0.530751,29.745240,29.739077,0.011376,0.011369,713
4263,65.265622,56.291420,11.399020,0.063171,0.375893,0.306943,0.307337,552.9825,0.842868,0.842006,9.621163,9.656852,0.019577,0.019605,1518
4264,28.104221,25.867530,6.737219,0.077566,0.749342,0.518776,0.518822,0.0370,0.704932,0.704902,8.394997,8.395221,0.027341,0.027361,552
4265,51.851379,71.462151,13.428302,0.045840,1.811122,0.643408,0.643540,1.4626,0.562910,0.564186,27.491554,27.477155,0.008775,0.008769,714
4266,44.258279,38.119411,9.060226,0.056362,0.503722,0.400642,0.400673,3.9405,0.778502,0.778182,9.336990,9.344530,0.023619,0.023636,713
4267,59.537051,70.268793,0.392264,0.013783,0.093530,0.419607,0.431370,0.3085,0.111754,0.115513,3.462771,3.548283,0.024892,0.024889,713
4268,31.462129,35.954091,2.765708,0.051003,1.126762,0.281473,0.281499,9.5012,0.458211,0.458507,13.250214,13.251210,0.042206,0.042206,713
4269,58.390610,74.777634,11.728681,0.068691,1.996239,0.434499,0.434900,4.0531,0.550678,0.545148,32.646475,32.701299,0.011039,0.011053,713
4270,31.605776,37.200381,2.933826,0.024831,1.878425,0.253597,0.253605,3.3669,0.436074,0.436511,17.058847,17.061791,0.035849,0.035854,713
4271,28.940513,35.183130,4.634528,0.014389,0.842795,0.624970,0.624963,108.4354,0.487066,0.487513,10.593730,10.594117,0.024013,0.024015,713
4272,53.460314,49.812503,9.065415,0.030318,0.720767,0.373288,0.373285,78.4001,0.673794,0.673685,16.360086,16.362039,0.021276,0.021251,874
4273,40.222501,43.583591,5.670390,0.057212,1.558359,0.276674,0.276864,33.8008,0.578661,0.578730,19.640810,19.639983,0.028157,0.028137,713
4274,51.724461,66.625673,0.444206,0.015481,0.183002,0.433702,0.450445,0.8686,0.104474,0.115777,4.008873,4.318959,0.018879,0.019617,713
4275,58.346908,49.477542,23.308305,0.055238,1.503179,0.653974,0.654150,21.4702,0.761181,0.761029,22.178744,22.185965,0.006627,0.006628,713
4276,30.137252,36.947125,0.580185,0.049570,0.213104,0.431137,0.432087,4.1096,0.191871,0.193618,3.798086,3.819181,0.045515,0.045649,874
4277,43.303103,55.912958,0.000002,0.046413,0.058523,0.230292,0.050000,1.0345,0.000003,0.000000,0.000159,85.634356,0.000006,-1.737357,552
4278,64.609917,47.174750,29.613388,0.068666,1.671532,0.599720,0.600125,1.7801,0.826735,0.825813,21.396729,21.469948,0.005113,0.005127,552
4279,29.154112,33.273138,0.508351,0.069357,0.078016,0.533785,0.534122,0.6990,0.219009,0.219794,2.404888,2.409790,0.067943,0.067985,391
4280,51.869224,62.835104,0.301226,0.047006,0.233932,0.274766,0.285610,2.6489,0.097838,0.109469,4.332943,4.705993,0.025056,0.026108,713
4281,78.357168,101.862952,7.210849,0.075362,1.479888,0.308106,0.318970,0.0041,0.414888,0.320879,37.159216,34.126661,0.013273,0.011778,391
4282,74.052794,68.696316,11.817634,0.061549,1.478954,0.111010,0.114390,117.6308,0.902846,0.906344,15.474372,15.096736,0.017188,0.016246,875
4283,41.663582,29.731252,16.305515,0.018554,1.994329,0.425687,0.425774,167.4341,0.822108,0.820675,15.324954,15.402970,0.010399,0.010450,874
4284,67.433374,56.703681,14.345096,0.052520,0.995853,0.196123,0.198270,0.0302,0.894454,0.891485,12.282381,12.544645,0.013830,0.013971,552
4285,66.713328,60.678141,10.312389,0.049080,0.461495,0.346188,0.346192,108.6396,0.731412,0.731293,14.945706,14.948710,0.021019,0.021022,874
4286,75.217157,98.989079,2.902322,0.035148,0.992534,0.295311,0.309857,0.1814,0.252137,0.175002,23.920307,19.317432,0.014425,0.011092,391
4287,36.053817,38.980792,3.491362,0.031753,1.619708,0.214056,0.214151,1269.8076,0.515346,0.515422,18.291876,18.291745,0.040587,0.040571,1518
4288,48.529028,36.315441,17.000465,0.046285,1.417494,0.397825,0.398090,1.1739,0.838288,0.837078,14.156105,14.226103,0.010659,0.010703,391
4289,38.026723,50.699942,0.108904,0.070888,0.226448,0.326023,0.388880,3.3812,0.047168,0.084218,1.781282,2.806795,0.016685,0.022342,552
4290,72.837411,88.142956,3.009711,0.068208,0.253133,0.509306,0.517798,0.7560,0.291561,0.235559,12.575665,11.275961,0.018386,0.016203,552
4291,21.938115,17.409910,8.054024,0.056382,1.289475,0.547991,0.548094,0.7594,0.787997,0.787427,7.219690,7.230922,0.021229,0.021231,553
4292,63.214724,73.434267,6.145826,0.050256,1.544166,0.256475,0.256653,0.6957,0.473154,0.461027,31.267309,31.188556,0.019757,0.019694,552
4293,74.742597,53.272773,24.889946,0.061021,0.764795,0.356294,0.363914,466.4223,0.918090,0.912233,9.892043,10.450040,0.006498,0.006731,1518
4294,21.490064,16.035599,8.041131,0.077541,1.314843,0.431118,0.431802,11.5378,0.852142,0.850841,5.690524,5.724918,0.021737,0.021829,552
4295,50.405469,46.515561,6.219260,0.011469,0.550547,0.263773,0.263770,9.7743,0.705565,0.705473,12.892993,12.894575,0.034944,0.034948,552
4296,46.946626,39.367791,10.123794,0.060241,0.220329,0.636772,0.636810,0.0704,0.783157,0.782684,6.470728,6.478781,0.020926,0.020951,552
4297,76.206324,86.311215,0.080256,0.061860,0.152910,0.166057,0.443054,6.8439,0.040982,0.051108,2.618981,3.517890,0.017761,0.020520,713
4298,60.184887,74.963652,13.179491,0.076632,1.465436,0.542888,0.543226,0.3429,0.565667,0.558975,28.671065,28.747397,0.009949,0.009970,553
4299,61.592587,54.399818,24.279260,0.022568,1.853299,0.642938,0.643014,0.3962,0.734768,0.734703,27.476621,27.479407,0.006078,0.006078,552
4300,38.759753,30.663403,15.179222,0.010175,1.662032,0.599253,0.599329,33.7736,0.761601,0.761161,15.477308,15.492598,0.010344,0.010353,552
4301,35.738711,47.150256,2.809557,0.056633,1.398384,0.319192,0.319255,0.0566,0.368586,0.370417,15.936952,15.962537,0.027954,0.027993,552
4302,23.564178,30.186918,0.869051,0.036058,0.383262,0.460213,0.460478,1.1755,0.248768,0.250381,4.623617,4.639417,0.047209,0.047339,552
4303,48.935224,41.059709,11.131325,0.018627,0.324202,0.617805,0.617807,962.4033,0.755491,0.755074,8.749709,8.757553,0.018242,0.018259,1518
4304,21.893573,30.298734,0.541536,0.017723,0.437131,0.446183,0.448920,0.6288,0.176795,0.181214,3.755527,3.814405,0.040171,0.040560,713
4305,24.799157,27.817644,6.535463,0.013353,1.708722,0.579921,0.579991,0.8454,0.601646,0.601716,12.510428,12.509724,0.020529,0.020525,391
4306,43.668646,35.443371,9.262107,0.074314,0.393388,0.166363,0.277294,0.0529,0.990160,0.948287,0.719771,3.008878,0.005767,0.017439,391
4307,72.006967,77.837460,3.900359,0.042513,0.126160,0.590470,0.591624,2.6531,0.404854,0.380858,9.911812,9.744833,0.025662,0.025197,714
4308,63.572167,66.251587,20.699027,0.018426,1.727097,0.645965,0.646035,0.0233,0.660312,0.660013,30.601327,30.611159,0.006787,0.006791,714
4309,70.786473,84.646023,15.425278,0.048067,1.644881,0.505097,0.506074,1209.0818,0.567466,0.544843,35.699120,35.989094,0.008575,0.008628,1681
4310,53.635884,50.889725,10.367938,0.028023,1.159279,0.364168,0.364168,1.2669,0.660175,0.660151,21.155888,21.156140,0.017419,0.017425,552
4311,36.846524,28.962159,9.850775,0.069639,0.677631,0.328648,0.330552,84.9189,0.884866,0.882726,5.892276,5.974262,0.019488,0.019651,874
4312,64.880219,53.372966,12.872590,0.018040,0.877617,0.183173,0.186487,76.2019,0.905884,0.901235,10.202505,10.589316,0.015077,0.015378,874
4313,57.046183,64.190491,7.352582,0.043210,0.466075,0.617984,0.617977,145.4559,0.491625,0.491773,15.533487,15.533619,0.016572,0.016573,1035
4314,30.452091,21.725964,13.262107,0.013745,1.321391,0.687964,0.687998,33.1444,0.801038,0.799904,9.769487,9.802910,0.011589,0.011637,713
4315,56.577217,58.233654,3.714607,0.050115,0.888485,0.154375,0.154393,1.2455,0.571596,0.571581,20.931810,20.931817,0.047676,0.047669,391
4316,75.801144,86.257869,0.845849,0.049381,0.408758,0.179954,0.188605,691.4729,0.186667,0.128917,13.008328,10.197280,0.030778,0.023117,1518
4317,21.053163,24.029278,1.451280,0.050859,1.314543,0.210090,0.210130,0.3795,0.440015,0.440379,9.520682,9.521959,0.077777,0.077773,874
4318,56.205792,41.567424,20.926307,0.048781,1.238015,0.493153,0.493323,1079.5758,0.824914,0.823764,16.125777,16.193328,0.008361,0.008392,1519
4319,73.728536,95.496936,19.996184,0.078337,1.962276,0.563392,0.566769,1.7009,0.603176,0.564385,39.816952,40.664722,0.006626,0.006727,713
4320,77.385177,101.150066,0.346037,0.015277,1.468786,0.129430,0.273866,21.5663,0.068662,0.052719,12.406537,10.417562,0.010898,0.007379,552
4321,70.255974,73.260056,12.357746,0.031904,1.638483,0.338590,0.338707,0.6997,0.595110,0.590579,34.852391,34.947791,0.012728,0.012758,391
4322,62.011203,83.140201,1.521928,0.070303,0.221135,0.575808,0.586252,0.1372,0.186714,0.158476,7.828508,7.051562,0.015988,0.014120,391
4323,38.932356,36.933243,3.367822,0.011102,0.140600,0.386204,0.386198,5.5940,0.672633,0.672588,5.269715,5.269922,0.064027,0.064030,552
4324,25.732379,21.507155,9.051676,0.049972,1.701196,0.480179,0.480297,27.3707,0.768914,0.768657,10.218121,10.224254,0.018891,0.018897,874
4325,31.248760,40.000390,8.654905,0.046633,1.742561,0.647535,0.647662,1.7262,0.592353,0.592949,16.013528,16.007632,0.014534,0.014525,392
4326,70.689717,85.670772,4.666996,0.017378,1.481448,0.262502,0.264659,19.0404,0.358949,0.313476,32.156482,30.500564,0.016548,0.015575,874
4327,24.010833,16.953493,7.492270,0.071634,0.358704,0.243924,0.381850,3.3335,0.995746,0.936121,0.180012,1.821350,0.003569,0.020252,552
4328,78.209238,87.446038,2.531793,0.044799,0.512654,0.231457,0.235562,1936.0954,0.325572,0.262976,20.168891,18.269753,0.027789,0.024704,1518
4329,79.038413,102.203426,0.472895,0.076344,0.101166,0.532639,0.608046,86.5095,0.082739,0.122980,3.833498,5.119310,0.011388,0.009440,874
4330,24.942875,29.169356,5.111824,0.025315,1.311507,0.555068,0.555153,2.0435,0.549271,0.549344,11.308701,11.308400,0.024969,0.024981,552
4331,25.223882,26.298713,1.065299,0.077812,0.069350,0.550938,0.550933,41.0497,0.429410,0.430060,2.608408,2.609152,0.107300,0.106811,714
4332,29.531125,27.734800,2.603582,0.063663,0.363097,0.135338,0.135897,104.4391,0.862972,0.859365,3.903210,3.973879,0.091080,0.091313,874
4333,70.424399,95.744607,3.957462,0.024908,1.369424,0.316054,0.324594,1.0477,0.290030,0.222944,28.211433,24.587486,0.013143,0.011158,554
4334,48.634392,54.627966,5.975054,0.048795,1.353893,0.310788,0.310913,0.0271,0.516801,0.516945,22.555911,22.555568,0.022663,0.022660,552
4335,73.455037,55.603585,21.191218,0.064290,0.959199,0.136524,0.230404,0.8209,0.995478,0.945495,0.951122,8.159020,0.001346,0.007056,391
