tick,S,K,C,r,T,ref_iv,fpga_iv,iv_err_bps,ref_delta,fpga_delta,ref_vega,fpga_vega,ref_gamma,fpga_gamma,latency_cyc
5679,25.219244,27.469124,1.824081,0.025801,1.490089,0.189849,0.189854,28.2342,0.465345,0.465705,12.235044,12.235977,0.068002,0.067872,554
5680,46.298233,50.665632,2.832508,0.032101,0.512133,0.319791,0.319787,0.1720,0.417758,0.417881,12.936125,12.936874,0.036849,0.036851,554
5681,38.848737,52.085749,0.230952,0.029383,0.158736,0.473421,0.300000,8.7549,0.075572,0.000000,2.203727,0.000000,0.019430,0.000000,715
5682,70.037487,54.495367,20.695536,0.047734,1.463269,0.259037,0.260268,1.0466,0.881068,0.878952,16.841127,17.062490,0.009058,0.009123,391
5683,47.362272,43.004802,6.661987,0.031647,0.310031,0.382037,0.382035,12.3073,0.727809,0.727587,8.754845,8.758196,0.032951,0.032941,713
5684,69.558182,66.391222,10.879058,0.038720,0.587062,0.407822,0.407838,0.1878,0.647326,0.650744,19.794989,19.724981,0.017088,0.017035,552
5685,65.096976,60.459445,13.872800,0.035574,0.920893,0.436560,0.436563,225.0345,0.678704,0.678669,22.377358,22.377970,0.013135,0.013143,1036
5686,29.880495,26.290276,6.228735,0.055577,0.696485,0.379330,0.379352,184.6830,0.753300,0.752993,7.868448,7.873525,0.033357,0.033344,1037
5687,77.923767,60.180087,21.850506,0.036763,0.744246,0.390082,0.391242,2.2999,0.845515,0.857807,15.983578,15.124705,0.009067,0.008552,554
5688,68.717877,88.578279,9.557933,0.045661,1.038272,0.529612,0.532435,53.4798,0.455107,0.415383,27.757094,27.303204,0.010690,0.010465,1035
5689,43.021244,55.194033,5.830847,0.039662,1.390105,0.441641,0.441658,0.0731,0.455305,0.456321,20.108509,20.114164,0.017697,0.017700,552
5690,42.621191,34.574963,10.541167,0.027859,0.921105,0.333040,0.333126,0.9154,0.814518,0.813795,10.936505,10.963057,0.019626,0.019666,392
5691,72.372759,55.018693,17.709132,0.044259,0.142600,0.282425,0.445400,1.7308,0.996353,0.926325,0.298040,3.841918,0.001413,0.009488,552
5692,45.076262,44.354926,4.729573,0.020143,0.221268,0.509369,0.509575,0.8625,0.581499,0.581485,8.281839,8.281832,0.036164,0.036152,713
5693,33.067914,33.010220,4.383725,0.053071,1.460696,0.193172,0.193272,0.9803,0.675895,0.675565,14.367933,14.373700,0.046567,0.046401,391
5694,50.511142,61.171787,4.299673,0.050434,1.077750,0.332982,0.333001,0.8842,0.411429,0.412150,20.402025,20.410291,0.022282,0.022287,552
5695,30.555376,31.331810,2.464802,0.044344,1.007042,0.178209,0.178225,0.1765,0.578793,0.578773,11.993306,11.993341,0.071579,0.071533,552
5696,23.897146,32.874837,0.389995,0.031778,0.312528,0.457054,0.464530,4.2024,0.139705,0.146702,2.969253,3.069481,0.036400,0.037062,553
5697,44.580625,36.869309,10.319086,0.042758,0.754125,0.331107,0.331235,0.0478,0.820277,0.819629,10.148723,10.171924,0.020451,0.020486,553
5698,75.136765,67.569704,14.089398,0.024492,1.025865,0.306914,0.307144,1.2829,0.718277,0.731160,25.693904,25.108090,0.014455,0.014114,714
5699,64.459595,55.265843,11.470768,0.026137,0.925679,0.191081,0.191502,4.2068,0.855556,0.854636,14.098755,14.161991,0.019184,0.019228,715
5700,51.393965,60.259819,0.392563,0.056711,0.258714,0.240309,0.243301,29.9156,0.131175,0.134913,5.564506,5.675045,0.033885,0.034172,717
5701,27.198518,22.898140,5.510512,0.023627,0.337401,0.469136,0.469174,0.3821,0.787298,0.786801,4.587398,4.593585,0.039177,0.039223,717
5702,49.732266,48.337953,7.031886,0.034840,1.430879,0.216789,0.216813,6.9832,0.666970,0.666823,21.622567,21.625976,0.028183,0.028130,713
5703,36.442574,31.605790,7.637091,0.031660,0.798238,0.356424,0.356431,11.6009,0.753565,0.753253,10.267653,10.274371,0.027174,0.027178,874
5704,60.157605,74.842627,1.326434,0.028224,1.094221,0.196360,0.197058,0.4638,0.208878,0.194408,18.078810,17.317736,0.023250,0.022226,553
5705,52.547010,44.099461,9.071371,0.041084,0.218907,0.280718,0.294599,0.8838,0.929021,0.917321,3.336459,3.762119,0.019663,0.021024,553
5706,65.368941,60.135120,11.180711,0.050341,1.470204,0.173077,0.173250,0.0397,0.803797,0.803375,21.934745,21.963279,0.020173,0.020162,553
5707,50.532364,55.274036,6.156152,0.039912,1.073424,0.343377,0.343482,1.2353,0.518424,0.518471,20.864204,20.864091,0.022168,0.022168,391
5708,42.076317,37.448888,7.341104,0.032704,1.424680,0.175369,0.175457,0.3005,0.811612,0.811096,13.557259,13.580276,0.030650,0.030648,552
5709,30.037084,39.051022,3.091952,0.051151,0.921287,0.473513,0.473531,0.3076,0.402651,0.403968,11.157630,11.166821,0.028348,0.028369,553
5710,69.394186,75.322504,4.130448,0.025929,0.347969,0.379594,0.380014,1.1120,0.415334,0.397049,15.961486,15.783655,0.025094,0.024795,393
5711,41.990861,45.796651,1.542776,0.044088,0.797869,0.162845,0.162850,0.0494,0.389014,0.389187,14.380552,14.382234,0.062771,0.062774,393
5712,21.970201,26.476654,0.694412,0.046088,0.370378,0.368630,0.368722,0.8805,0.259984,0.260352,4.336880,4.339942,0.065807,0.065954,392
5713,78.907668,101.379319,0.572643,0.044657,0.678388,0.196916,0.342715,1.2336,0.100769,0.057055,11.469921,7.599347,0.013790,0.007957,392
5714,43.183163,52.412329,1.409747,0.039379,0.971740,0.220612,0.220651,1.0455,0.272273,0.273298,14.134074,14.160137,0.035356,0.035409,392
5715,68.188756,60.770952,14.741171,0.044464,1.248671,0.299093,0.299139,1409.1590,0.751057,0.751723,24.159078,24.124120,0.013912,0.013890,1519
5716,22.436313,19.355655,6.147103,0.052719,1.344699,0.379941,0.380029,1.6970,0.763135,0.762910,8.030098,8.034112,0.031223,0.031231,392
5717,47.979348,55.320182,2.531501,0.045772,0.752747,0.272962,0.272966,1426.4031,0.367964,0.368533,15.688846,15.696612,0.033169,0.033159,1518
5718,70.309833,83.763094,3.493807,0.053227,0.561966,0.344937,0.347958,288.8119,0.332827,0.287614,19.152865,17.971540,0.019987,0.018583,1519
5719,30.478332,22.992815,10.595614,0.054605,1.079448,0.472977,0.473164,1.4082,0.826180,0.825112,8.127683,8.159678,0.017137,0.017196,391
5720,59.339062,47.409687,13.375107,0.033801,0.231662,0.491964,0.493222,1.2997,0.864185,0.862697,6.226660,6.275090,0.015516,0.015598,392
5721,77.704176,67.521246,14.360752,0.042955,1.166934,0.162723,0.165513,74.7611,0.879431,0.895249,16.847352,15.257439,0.014694,0.013062,874
5722,52.574981,66.463098,0.539777,0.055894,0.486572,0.244504,0.248433,0.3861,0.129312,0.134894,7.729624,7.960820,0.023505,0.023852,714
5723,24.588388,19.964726,7.819876,0.036692,1.271804,0.468778,0.468808,30.2097,0.772356,0.771841,8.371444,8.381926,0.023225,0.023229,713
5724,51.873984,53.761750,10.883181,0.036940,1.229678,0.470813,0.470911,1.8726,0.610101,0.610106,22.068955,22.068640,0.014166,0.014163,713
5725,26.039730,29.826364,1.790914,0.055964,1.083622,0.239730,0.239761,27.8980,0.430042,0.430412,10.647281,10.648976,0.060446,0.060447,713
5726,56.253193,56.437680,3.969194,0.024269,0.635880,0.203693,0.203817,0.6796,0.562009,0.561992,17.678936,17.678956,0.043133,0.043107,552
5727,70.219308,86.006532,0.670032,0.053139,0.635278,0.182306,0.197336,39.2876,0.137703,0.099938,12.317610,9.834372,0.021570,0.016027,713
5728,57.486435,75.176347,6.920216,0.034911,1.274410,0.448094,0.448162,0.0600,0.424855,0.418668,25.429224,25.349782,0.013475,0.013429,552
5729,45.648089,58.799153,0.414319,0.050594,0.843067,0.181429,0.185525,0.1255,0.118922,0.125832,8.331187,8.672412,0.026139,0.026705,552
5730,55.401558,60.121711,10.260352,0.047826,0.953967,0.517244,0.517355,0.0101,0.571842,0.571840,21.236346,21.236224,0.014022,0.014024,552
5731,67.140925,57.321336,17.583361,0.024883,1.256255,0.398879,0.398884,0.0142,0.741228,0.740928,24.349954,24.364003,0.010780,0.010778,553
5732,72.965228,56.240536,23.203939,0.051945,1.289570,0.351510,0.351892,138.8118,0.846044,0.846366,19.656225,19.631617,0.008145,0.008125,1035
5733,38.533856,37.909868,7.948617,0.028068,1.456121,0.381842,0.381930,40.9630,0.638524,0.638500,17.420472,17.420620,0.021101,0.021104,713
5734,24.994445,21.308393,7.784972,0.032104,1.168643,0.544306,0.544312,1.0855,0.735366,0.735164,8.843983,8.847224,0.022255,0.022263,391
5735,50.049023,53.130918,0.741737,0.058261,0.150841,0.219693,0.219695,0.3882,0.289558,0.289659,6.648997,6.649953,0.080099,0.080105,552
5736,52.300436,51.096073,8.396700,0.045732,0.681819,0.414835,0.414958,1166.9880,0.629418,0.629399,16.313901,16.313956,0.021086,0.021086,1679
5737,29.257317,30.711717,2.727675,0.037731,1.206668,0.216322,0.216427,1.5634,0.542308,0.542329,12.749323,12.749213,0.057060,0.057032,391
5738,38.793017,32.922302,6.870710,0.035103,0.276144,0.366374,0.366790,3.8241,0.841080,0.839419,4.938099,4.972258,0.032433,0.032469,713
5739,24.365092,27.354112,5.370540,0.058565,1.490234,0.481669,0.481839,0.0209,0.597016,0.597065,11.513405,11.512946,0.027019,0.027021,713
5740,35.980467,25.750692,11.238916,0.022229,1.266958,0.232251,0.243892,0.1721,0.935499,0.924788,5.104463,5.780410,0.013400,0.014507,552
5741,52.667193,43.443304,16.497309,0.051086,1.267304,0.452308,0.452382,4.1558,0.776333,0.775956,17.721895,17.738539,0.011146,0.011154,714
5742,68.967657,58.883982,18.162891,0.034211,1.120449,0.416738,0.416751,0.7373,0.747227,0.746971,23.334329,23.346248,0.010506,0.010511,713
5743,27.321304,32.619194,1.045323,0.021744,1.460951,0.187532,0.187545,1157.7867,0.298602,0.299393,11.457620,11.471164,0.056025,0.056077,1520
5744,27.418206,27.456447,2.959403,0.052277,0.507092,0.339515,0.339656,0.0487,0.588919,0.588904,7.594905,7.594909,0.058681,0.058660,391
5745,49.072241,58.981235,3.904182,0.034128,0.606757,0.452771,0.452770,0.1270,0.387268,0.387933,14.636452,14.643555,0.022124,0.022127,713
5746,66.802505,47.435065,19.816965,0.028524,0.301307,0.290640,0.411105,0.2430,0.988688,0.941593,1.088082,4.357534,0.002784,0.007655,714
5747,37.486885,43.783333,4.518058,0.027683,1.259389,0.375192,0.375193,461.3357,0.469940,0.470253,16.735327,16.736289,0.025204,0.025205,1518
5748,42.068975,44.342572,3.767802,0.055744,0.969061,0.226917,0.227047,1.0250,0.546922,0.546948,16.407020,16.406836,0.042159,0.042134,391
5749,25.220395,28.727249,0.594096,0.026516,0.651783,0.196835,0.196859,1.2917,0.263997,0.264487,6.656325,6.662467,0.081569,0.081613,391
5750,53.534587,48.734110,10.115400,0.036236,1.496397,0.234915,0.234954,1734.2099,0.745151,0.745036,21.022155,21.026643,0.020867,0.020867,1518
5751,57.730943,50.282405,11.725360,0.039303,0.791720,0.331423,0.331440,12.5830,0.764667,0.764276,15.797864,15.811995,0.018065,0.018060,1035
5752,67.765142,57.710767,16.827922,0.051654,1.366030,0.283249,0.283401,10.6227,0.806150,0.805760,21.758231,21.784935,0.012246,0.012254,552
5753,30.836150,27.619154,4.141841,0.042277,0.565691,0.168547,0.169334,0.1071,0.868893,0.867614,4.935147,4.970143,0.054435,0.054586,553
5754,74.861548,57.573950,18.272942,0.024371,0.490983,0.252669,0.283114,1.2371,0.949412,0.934571,5.460729,6.760119,0.007854,0.008779,552
5755,70.260429,79.438062,5.723400,0.054870,0.418253,0.470285,0.471347,1.5160,0.430098,0.404018,17.848606,17.600224,0.018382,0.018094,713
5756,65.218957,84.350474,2.835835,0.040057,0.967510,0.299574,0.302604,7.8711,0.276225,0.234404,21.452111,19.685542,0.017401,0.015795,713
5757,33.425841,36.440456,7.542971,0.043759,1.345289,0.517843,0.517952,0.0658,0.600468,0.600460,14.973695,14.973629,0.019238,0.019241,554
5758,41.415042,49.142947,4.753881,0.046817,1.008132,0.408017,0.408028,0.0290,0.461133,0.461562,16.510461,16.512151,0.023402,0.023403,553
5759,33.299280,26.656528,9.409166,0.021812,1.470080,0.337095,0.337129,0.0016,0.795939,0.795271,11.440085,11.462263,0.020819,0.020857,392
5760,45.504819,43.321192,12.031180,0.049814,1.194777,0.512090,0.512214,0.0279,0.682270,0.682255,17.734207,17.734222,0.013998,0.013995,392
5761,43.729252,47.880280,10.556163,0.059754,1.349230,0.537718,0.537874,1.1641,0.616455,0.616480,19.394385,19.393787,0.013979,0.013979,391
5762,63.070632,50.472859,13.404354,0.053009,0.132460,0.486377,0.500319,116.4125,0.917267,0.910671,3.500165,3.717514,0.013658,0.014137,874
5763,64.781654,58.040893,12.934266,0.032650,0.995745,0.330259,0.330266,0.4994,0.724690,0.724562,21.581754,21.586227,0.015638,0.015641,391
5764,42.946105,57.528372,0.329844,0.043104,0.427820,0.294393,0.310774,1.3461,0.092400,0.109317,4.651484,5.264058,0.020024,0.021420,552
5765,59.784267,65.475382,5.259601,0.024064,1.393569,0.238256,0.238259,0.0193,0.474709,0.474818,28.098770,28.099231,0.023678,0.023678,552
5766,65.980878,63.219630,8.015412,0.040133,0.332097,0.410857,0.410852,0.9722,0.638792,0.639372,14.241607,14.233562,0.023975,0.023947,391
5767,22.689603,20.514471,3.618888,0.040810,1.233192,0.164152,0.164287,1.2260,0.821230,0.820515,6.583157,6.599870,0.063169,0.063147,391
5768,36.917060,42.358578,2.146911,0.053096,0.379103,0.420630,0.420628,0.0196,0.373087,0.373567,8.605273,8.608682,0.039596,0.039586,552
5769,48.282744,64.744100,2.121356,0.029403,0.648521,0.414561,0.414830,1.3523,0.256330,0.258570,12.519500,12.575960,0.019975,0.020052,552
5770,54.397711,50.844101,6.907973,0.035928,0.581130,0.266455,0.266457,1.4585,0.704348,0.704287,14.322585,14.323641,0.031258,0.031260,552
5771,62.614484,72.379269,3.409936,0.035914,0.717089,0.296021,0.296156,7.8251,0.363146,0.352038,19.895803,19.680576,0.023907,0.023621,553
5772,37.008099,28.125699,9.831959,0.032848,0.475487,0.369074,0.372721,30.2996,0.897429,0.893909,4.562183,4.680998,0.018981,0.019282,713
5773,66.427311,64.898918,19.405739,0.053094,1.422660,0.543921,0.544067,0.3424,0.683209,0.683541,28.213969,28.200889,0.008263,0.008257,714
5774,72.572182,82.130531,9.387294,0.025181,0.937871,0.438960,0.439743,0.0246,0.490847,0.467211,28.030928,27.943500,0.012928,0.012865,552
5775,56.012411,59.084831,7.958627,0.037762,1.070602,0.359544,0.359646,0.0340,0.560067,0.560080,22.858517,22.858289,0.018928,0.018924,552
5776,43.901138,52.776176,7.401534,0.053634,1.327255,0.464410,0.464539,2.6939,0.522503,0.523097,20.145194,20.143460,0.016958,0.016936,713
5777,20.827262,27.873465,0.076058,0.055519,0.484826,0.228787,0.260087,0.2295,0.056976,0.091188,1.658771,2.384176,0.034475,0.043037,552
5778,46.378745,56.794445,4.871754,0.036637,0.996391,0.421450,0.421452,1.0496,0.426823,0.427514,18.157444,18.163201,0.020102,0.020106,391
5779,52.936971,47.273531,12.327350,0.028170,1.004861,0.427595,0.427595,1629.7512,0.706896,0.706799,18.254947,18.257354,0.015161,0.015169,1679
5780,20.186653,21.885173,1.827685,0.032124,0.661495,0.356283,0.356280,0.0726,0.475848,0.476173,6.537937,6.538254,0.068075,0.067959,552
5781,58.718698,80.780404,3.821732,0.048686,1.266290,0.341587,0.342446,0.0514,0.316591,0.293981,23.523042,22.761612,0.015773,0.015223,553
5782,43.528647,31.461233,13.315382,0.053935,0.602736,0.303610,0.330690,3.4613,0.948782,0.931993,3.552845,4.479585,0.010247,0.011898,552
5783,47.695100,42.462189,8.263144,0.022475,0.483786,0.395522,0.395519,0.8909,0.725585,0.725398,11.057677,11.061149,0.025403,0.025408,553
5784,46.884164,52.705891,6.437196,0.051954,0.865642,0.450405,0.450521,163.8133,0.514972,0.515130,17.389991,17.389739,0.020291,0.020284,875
5785,66.287231,69.566282,3.074223,0.057337,0.595434,0.171708,0.171758,8.5879,0.483853,0.475052,20.389229,20.366018,0.045386,0.045300,714
5786,29.157278,28.974152,5.266750,0.020328,0.959541,0.437729,0.437826,0.3816,0.608179,0.608169,10.972804,10.972765,0.030729,0.030725,392
5787,53.523593,55.626638,3.560675,0.040779,0.692893,0.214714,0.214837,0.0958,0.512694,0.512717,17.765134,17.765112,0.041682,0.041659,392
5788,26.522704,23.943272,5.647664,0.043532,1.093307,0.342049,0.342072,36.4666,0.725070,0.724967,9.252396,9.253897,0.035171,0.035174,874
5789,54.291258,59.257855,6.341034,0.023898,0.529859,0.508713,0.508706,0.8886,0.493200,0.493278,15.763655,15.763732,0.019841,0.019841,552
5790,55.994676,66.545394,4.514974,0.050259,0.749596,0.383799,0.383804,0.0070,0.405170,0.405730,18.791617,18.797946,0.020832,0.020835,552
5791,23.228067,30.732311,0.031881,0.025516,0.527751,0.185216,0.263949,0.0166,0.027857,0.068315,1.079584,2.244196,0.020470,0.034456,552
5792,63.226419,75.415072,4.742271,0.056630,1.080227,0.289577,0.289923,1457.9891,0.408275,0.390281,25.519956,25.217894,0.020408,0.020152,1519
5793,53.667983,60.840543,12.074086,0.032494,1.471275,0.532532,0.532621,0.0389,0.580349,0.580459,25.441498,25.439862,0.011274,0.011271,552
5794,28.924060,35.715459,0.424372,0.052676,0.986040,0.161474,0.161895,4.2092,0.181079,0.183839,7.564821,7.636757,0.056791,0.057039,715
5795,24.687863,18.485952,8.477503,0.044117,0.930143,0.512442,0.512568,0.1627,0.820038,0.818900,6.246903,6.271784,0.021503,0.021582,391
5796,48.056211,35.928473,13.340466,0.020323,0.393341,0.460686,0.462699,0.0383,0.880752,0.878313,6.002428,6.092313,0.014343,0.014496,392
5797,68.935966,96.410967,0.374947,0.020772,0.677072,0.243892,0.423219,0.4035,0.066670,0.060030,7.335004,6.871688,0.009347,0.007255,558
5798,55.266132,75.900299,0.440298,0.024863,0.245010,0.430704,0.463399,0.0543,0.088032,0.104635,4.369818,4.968447,0.013558,0.014271,557
5799,60.032423,52.549649,17.676869,0.025151,1.238403,0.520297,0.520386,1.1443,0.716752,0.716623,22.613953,22.618412,0.009738,0.009739,553
5800,32.061916,24.269160,8.716012,0.027514,0.575331,0.360776,0.362964,4.0745,0.887292,0.884611,4.653159,4.735613,0.021808,0.022061,553
5801,61.210792,63.882344,3.775225,0.034597,1.024850,0.161169,0.161274,1.2552,0.514784,0.514812,24.704152,24.704093,0.039918,0.039893,713
5802,78.443847,99.905257,0.748788,0.037967,0.202786,0.404008,0.300000,1.2497,0.115848,0.000000,6.892517,0.000000,0.013672,0.000000,391
5803,31.435656,34.723575,1.432628,0.028331,0.847108,0.206484,0.206483,5.9242,0.381276,0.381486,11.027577,11.029281,0.063798,0.063799,553
5804,65.537737,60.675526,10.823502,0.049515,0.441657,0.444427,0.444425,16.0361,0.685350,0.685289,15.464860,15.465862,0.018343,0.018345,553
5805,36.584099,47.954361,1.901971,0.033831,1.063550,0.320996,0.321061,0.0887,0.293452,0.295237,12.986093,13.022251,0.028421,0.028494,553
5806,63.602581,53.941901,14.442542,0.046142,0.756265,0.365799,0.365837,0.6472,0.784254,0.783878,16.193855,16.209944,0.014471,0.014483,714
5807,56.499701,61.152380,3.505116,0.036408,0.378918,0.362794,0.362790,0.3786,0.428219,0.428309,13.649673,13.650141,0.031105,0.031106,713
5808,66.803765,77.340920,1.751516,0.058976,0.697227,0.193118,0.194345,1.1770,0.283440,0.247928,18.888117,17.647223,0.031433,0.029218,391
5809,32.408292,30.428756,2.978245,0.045018,0.420001,0.165820,0.165860,0.2811,0.792796,0.792384,6.005445,6.012435,0.082100,0.082060,552
5810,30.646207,27.745331,7.930929,0.055035,1.056684,0.469397,0.469435,93.3849,0.714938,0.714908,10.696325,10.696633,0.022961,0.022995,552
5811,30.924856,33.886963,1.156583,0.032421,0.142032,0.472394,0.472389,9.9945,0.344982,0.345152,4.293948,4.294676,0.066919,0.066924,554
5812,47.399943,38.155007,11.065648,0.027921,0.713975,0.307277,0.307708,150.2990,0.851349,0.850061,9.282228,9.337334,0.018831,0.018898,1518
5813,49.270008,46.544918,13.528642,0.042501,1.411757,0.487157,0.487271,139.4165,0.688418,0.688401,20.698704,20.698824,0.012398,0.012395,1196
5814,65.643713,76.331587,5.815827,0.020087,0.795644,0.395387,0.395794,12.2718,0.418375,0.400745,22.868782,22.632480,0.016870,0.016685,713
5815,41.357447,32.359453,12.768895,0.049422,0.722477,0.534671,0.534736,0.1239,0.801129,0.800335,9.808105,9.831604,0.014845,0.014878,392
5816,42.446293,45.838020,3.353352,0.033360,1.291742,0.206903,0.206913,4.3132,0.489597,0.489722,19.239335,19.239506,0.039955,0.039939,713
5817,36.912910,49.071505,0.273274,0.033169,0.323150,0.335856,0.356568,0.6474,0.090176,0.106235,3.412484,3.852777,0.023076,0.024685,713
5818,70.826793,96.069413,0.442797,0.057278,0.696134,0.214584,0.442118,207.1210,0.082204,0.052347,8.967323,6.536710,0.011967,0.007937,714
5819,29.411138,40.130779,1.004333,0.027436,0.813552,0.345196,0.345788,21.8780,0.220428,0.223752,7.863535,7.930862,0.032370,0.032551,875
5820,66.992669,85.673190,10.441037,0.042783,1.309557,0.496778,0.498382,1204.6516,0.480122,0.448850,30.546396,30.332513,0.010462,0.010359,1519
5821,50.601813,56.924101,2.384774,0.037017,1.162208,0.179433,0.179442,0.0421,0.386100,0.386417,20.869835,20.874604,0.039084,0.039086,391
5822,41.009981,46.618546,0.956913,0.025935,0.369265,0.267232,0.267275,0.8980,0.258110,0.258521,8.052938,8.059407,0.048523,0.048553,391
5823,21.926688,26.759243,1.100458,0.024970,0.462202,0.429652,0.429680,0.4256,0.309837,0.310711,5.257872,5.264223,0.055070,0.055123,714
5824,70.575681,50.384890,21.577672,0.057809,0.427040,0.304102,0.365623,35.6475,0.972531,0.937377,2.916309,5.758207,0.004509,0.007106,715
5825,76.315524,68.069538,9.634797,0.028564,0.405295,0.184091,0.187656,15.0966,0.871404,0.891873,10.200768,9.033871,0.023475,0.020466,713
5826,73.785937,102.258788,10.646210,0.054081,1.436312,0.488755,0.498093,5.4187,0.447636,0.375556,34.974002,33.547322,0.009151,0.008618,713
5827,59.665128,76.272892,1.668549,0.035517,0.391679,0.406335,0.407845,304.4514,0.216576,0.201607,10.956951,10.504300,0.019339,0.018496,1518
5828,72.486280,84.252878,11.330064,0.038958,1.274631,0.436921,0.437920,0.9823,0.516894,0.490356,32.618834,32.638608,0.011147,0.011129,713
5829,78.798848,63.625499,24.551644,0.040895,1.397689,0.407287,0.407829,270.7991,0.789202,0.802671,26.908433,25.870279,0.007613,0.007308,1197
5830,72.672140,71.709810,5.369635,0.041087,0.686170,0.157641,0.157657,990.1201,0.649243,0.653778,22.314877,22.208236,0.039062,0.038765,230
5831,49.799971,45.007276,10.838771,0.023509,1.399136,0.333728,0.333732,0.1676,0.704380,0.704255,20.344222,20.347766,0.017568,0.017559,553
5832,76.848090,102.263650,2.471324,0.043574,1.081888,0.262292,0.281924,20.1288,0.230230,0.148171,24.284994,18.488155,0.014491,0.010248,1036
5833,42.017427,32.063263,13.600650,0.032955,1.200552,0.417113,0.417211,1.3244,0.817710,0.816691,12.176525,12.219172,0.013773,0.013817,391
5834,41.455687,42.493377,4.032401,0.052074,0.877003,0.234463,0.234588,0.0010,0.581284,0.581271,15.165374,15.165363,0.042915,0.042893,391
5835,43.925923,34.747913,9.504558,0.044187,0.206065,0.225636,0.391829,0.0144,0.992418,0.948534,0.416911,2.184858,0.004647,0.016959,553
5836,23.587961,31.324070,0.085105,0.025385,0.848040,0.171370,0.197060,312.9983,0.056818,0.087396,2.479184,3.462023,0.030660,0.037738,1357
5837,27.191603,28.005613,2.517191,0.045651,1.035851,0.207769,0.207887,0.0198,0.575292,0.575282,10.843406,10.843385,0.068142,0.068105,392
5838,58.009337,57.046727,7.222148,0.052057,0.750641,0.283000,0.283012,0.8881,0.636911,0.636870,18.857812,18.858267,0.026380,0.026365,391
5839,28.819943,37.794969,0.816344,0.031761,0.396983,0.432636,0.433491,0.0223,0.208391,0.210856,5.209642,5.245731,0.036520,0.036689,391
5840,61.013019,76.893489,0.107863,0.034091,0.357413,0.200353,0.315398,0.0500,0.038387,0.058817,3.039718,4.355836,0.011403,0.013916,392
5841,52.462349,47.467903,7.308919,0.020014,1.064510,0.173873,0.173890,0.0390,0.778199,0.777941,16.101966,16.112344,0.031608,0.031610,391
5842,45.953618,62.989953,2.979440,0.059760,1.347192,0.316732,0.316822,8.5457,0.324565,0.327204,19.186482,19.249665,0.021293,0.021357,714
5843,22.794109,20.837675,3.822395,0.025407,1.046079,0.269989,0.269990,326.9541,0.712020,0.711930,7.954063,7.955063,0.054204,0.054210,1198
5844,23.369970,24.128955,1.599169,0.023650,0.392489,0.314486,0.314482,0.9041,0.493380,0.493412,5.840125,5.840141,0.086632,0.086625,713
5845,41.073524,44.205890,7.375841,0.024503,1.148654,0.466450,0.466540,0.3274,0.563263,0.563242,17.340432,17.340483,0.019184,0.019188,552
5846,21.577399,21.796870,3.536416,0.058280,0.922402,0.379569,0.379701,0.2561,0.618665,0.618652,7.898920,7.898910,0.048457,0.048449,553
5847,29.524952,31.363744,1.731642,0.039174,0.654098,0.228839,0.228839,0.0940,0.461977,0.462189,9.482917,9.483379,0.072676,0.072579,554
5848,50.049623,40.291339,12.048196,0.043756,1.141660,0.181411,0.189647,0.1641,0.929694,0.919459,7.204401,8.027119,0.013887,0.014771,391
5849,73.376868,83.023411,5.467999,0.021826,0.542550,0.402891,0.404532,0.5841,0.409853,0.375604,21.009150,20.504837,0.017851,0.017351,555
5850,42.406416,56.626672,0.365769,0.021564,0.148829,0.529720,0.300000,2.1675,0.097283,0.000000,2.813786,0.000000,0.019847,0.000000,396
5851,77.892437,56.037342,27.098000,0.028860,1.102447,0.430557,0.431128,1.7992,0.847285,0.853358,19.297733,18.785809,0.006701,0.006519,396
5852,72.123968,55.577434,17.066794,0.020963,0.434273,0.167532,0.246416,0.2355,0.993759,0.925443,0.836870,6.740251,0.002211,0.009956,556
5853,21.777071,27.449512,1.289961,0.039728,0.517610,0.465138,0.465171,0.0099,0.321689,0.323108,5.615197,5.625349,0.049179,0.049216,552
5854,49.696620,49.718349,1.462887,0.042722,0.116202,0.199897,0.199895,0.4369,0.540030,0.540011,6.724361,6.724361,0.117213,0.117214,552
5855,65.878894,58.000860,15.903467,0.045849,1.043862,0.396670,0.396696,1.2169,0.737281,0.737124,21.949402,21.955635,0.012214,0.012217,391
5856,36.017120,31.945848,6.403824,0.020512,1.308267,0.222609,0.222618,16.4060,0.759224,0.759013,12.829333,12.835171,0.033958,0.033969,714
5857,56.610255,72.004416,2.433668,0.046138,0.601684,0.372863,0.372952,5.7085,0.277236,0.276803,14.710422,14.698876,0.020461,0.020476,713
5858,23.872406,27.100556,1.187588,0.059698,1.239465,0.161856,0.161914,1.9346,0.419519,0.419961,10.386376,10.388681,0.090847,0.090833,552
5859,59.603490,59.018463,2.063965,0.044574,0.113703,0.198971,0.198969,0.0146,0.601065,0.600955,7.759348,7.759833,0.096543,0.096429,552
5860,42.714011,37.714634,7.299016,0.039708,0.605629,0.293684,0.293708,0.8651,0.777608,0.776894,9.903519,9.921435,0.030518,0.030480,552
5861,53.163912,46.096024,10.792482,0.054151,0.989506,0.239627,0.239821,1.0720,0.827015,0.826562,13.532242,13.555344,0.020192,0.020210,552
5862,50.472633,58.249600,5.479233,0.034626,0.890477,0.406880,0.406879,0.9980,0.459792,0.460065,18.904450,18.905710,0.020482,0.020483,552
5863,21.694772,20.803863,3.389050,0.020825,0.845657,0.353060,0.353055,787.3256,0.635227,0.635203,7.497333,7.497399,0.053352,0.053349,1518
