tick,S,K,C,r,T,ref_iv,fpga_iv,iv_err_bps,ref_delta,fpga_delta,ref_vega,fpga_vega,ref_gamma,fpga_gamma,latency_cyc
698,1.039999,1.000000,0.042857,0.052500,0.036031,0.150136,0.182970,5.5799,0.927416,0.770129,0.027254,0.059923,4.658016,1.044077,230
699,1.037176,1.000000,0.040265,0.052500,0.036031,0.150309,0.173346,4.0426,0.913073,0.779135,0.031154,0.058424,5.347396,1.541508,230
700,1.035771,1.000000,0.038889,0.052500,0.036031,0.147306,0.166896,2.7668,0.909647,0.785428,0.032020,0.057380,5.623448,1.832310,230
701,1.032972,1.000000,0.036351,0.052500,0.036031,0.146915,0.158301,1.9275,0.893438,0.798079,0.036036,0.055209,6.380007,-1.538405,230
702,1.031578,1.000000,0.035061,0.052500,0.036031,0.145558,0.153671,1.1738,0.886379,0.806117,0.037683,0.053799,6.751862,-1.181908,230
703,1.029494,1.000000,0.033044,0.052500,0.036031,0.140953,0.145251,0.5507,0.879094,0.821973,0.039299,0.050924,7.300965,-0.592008,230
704,1.028801,1.000000,0.032510,0.052500,0.036031,0.142759,0.146052,0.3124,0.871008,0.820736,0.041089,0.051112,7.547255,-0.426543,230
705,1.026039,1.000000,0.029946,0.052500,0.036031,0.138571,0.140752,0.1162,0.855960,0.812657,0.044192,0.052395,8.407514,0.285288,230
706,1.024664,1.000000,0.028693,0.052500,0.036031,0.136752,0.138463,402.5246,0.847190,0.807677,0.045913,0.053175,8.874810,0.679676,391
707,1.022607,1.000000,0.026910,0.052500,0.036031,0.135521,0.136610,328.3423,0.830322,0.797528,0.049060,0.054745,9.607932,1.305634,391
708,1.019879,1.000000,0.024496,0.052500,0.036031,0.132055,0.132609,230.3746,0.808738,0.783452,0.052748,0.056800,10.658065,-1.733243,391
709,1.019199,1.000000,0.023920,0.052500,0.036031,0.131517,0.131979,195.9046,0.802340,0.779035,0.053779,0.057426,10.925420,-1.481027,391
710,1.018520,1.000000,0.023171,0.052500,0.036031,0.127723,0.128156,113.8612,0.801514,0.778417,0.053879,0.057479,11.285884,-1.134198,391
711,1.017842,1.000000,0.022683,0.052500,0.036031,0.128678,0.129002,0.0108,0.792082,0.771733,0.055356,0.058417,11.524543,-0.903772,230
712,1.016488,1.000000,0.021609,0.052500,0.036031,0.128459,0.128657,0.0390,0.776505,0.760176,0.057647,0.059957,12.054127,-0.375508,230
713,1.015813,1.000000,0.021023,0.052500,0.036031,0.127366,0.127517,0.0885,0.770127,0.755288,0.058531,0.060576,12.360350,-0.067391,230
714,1.015138,1.000000,0.020378,0.052500,0.036031,0.125209,0.133669,5.3076,0.765356,0.640194,0.059165,0.072075,12.726239,-0.731819,230
715,1.013792,1.000000,0.019284,0.052500,0.036031,0.123970,0.130711,0.0276,0.749919,0.636339,0.061162,0.072242,13.322649,-0.286399,230
716,1.013120,1.000000,0.018801,0.052500,0.036031,0.124251,0.130122,0.0655,0.740425,0.633887,0.062326,0.072357,13.563333,-0.067764,230
717,1.012449,1.000000,0.018185,0.052500,0.036031,0.122331,0.127588,0.1440,0.734303,0.632119,0.063032,0.072424,13.950794,0.216713,230
718,1.011779,1.000000,0.017644,0.052500,0.036031,0.121509,0.126107,0.3826,0.726164,0.629789,0.063949,0.072526,14.268426,0.488981,230
719,1.011110,1.000000,0.017123,0.052500,0.036031,0.120921,0.124886,81.1285,0.717437,0.627207,0.064892,0.072641,14.568560,0.769767,391
720,1.010442,1.000000,0.016590,0.052500,0.036031,0.120051,0.123459,42.9845,0.708920,0.624556,0.065768,0.072756,14.891973,1.074840,391
721,1.009774,1.000000,0.016077,0.052500,0.036031,0.119404,0.122292,32.9288,0.699839,0.621611,0.066660,0.072885,15.195617,1.390312,391
722,1.009108,1.000000,0.015630,0.052500,0.036031,0.119653,0.122012,21.8132,0.689285,0.618076,0.067644,0.073043,15.408388,1.689421,391
723,1.008442,1.000000,0.015053,0.052500,0.036031,0.117867,0.119867,17.1060,0.681349,0.615171,0.068333,0.073160,15.821918,-1.913081,391
724,1.007777,1.000000,0.014555,0.052500,0.036031,0.117169,0.118792,10.8891,0.671660,0.611541,0.069137,0.073312,16.124673,-1.535989,391
725,1.007113,1.000000,0.014065,0.052500,0.036031,0.116480,0.117785,5.5383,0.661731,0.607620,0.069909,0.073472,16.422757,-1.137080,391
726,1.006450,1.000000,0.013568,0.052500,0.036031,0.115613,0.116629,4.6181,0.651787,0.603477,0.070630,0.073636,16.738632,-0.702907,391
727,1.005788,1.000000,0.013158,0.052500,0.036031,0.115860,0.116624,4.3283,0.640367,0.598476,0.071400,0.073832,16.907404,-0.308435,391
728,1.005127,1.000000,0.012682,0.052500,0.036031,0.115087,0.115645,3.2427,0.629905,0.593574,0.072043,0.074011,17.196779,0.171771,391
729,1.004466,1.000000,0.012194,0.052500,0.036031,0.114045,0.114449,1.9822,0.619464,0.588365,0.072628,0.074190,17.517984,0.702205,391
730,1.003807,1.000000,0.011720,0.052500,0.036031,0.113096,0.113373,1.5098,0.608667,0.582665,0.073177,0.074376,17.821833,1.262112,391
731,1.003148,1.000000,0.011234,0.052500,0.036031,0.111879,0.112072,768.5645,0.597819,0.576553,0.073670,0.074561,18.160768,1.883932,552
732,1.002490,1.000000,0.010833,0.052500,0.036031,0.111724,0.111841,447.2920,0.585931,0.569445,0.074147,0.074762,18.327858,-1.549339,552
733,1.001834,1.000000,0.010393,0.052500,0.036031,0.110937,0.110992,1.0905,0.574307,0.561999,0.074546,0.074947,18.581330,-0.885348,230
734,1.001177,1.000000,0.009954,0.052500,0.036031,0.110053,0.110084,2.3338,0.562507,0.553873,0.074883,0.075123,18.840177,-0.166037,230
735,1.000522,1.000000,0.009581,0.052500,0.036031,0.109940,0.109952,4.5824,0.550173,0.544777,0.075166,0.075288,18.955595,0.502615,230
736,0.999868,1.000000,0.009130,0.052500,0.036031,0.108679,0.108678,8.5885,0.538084,0.535172,0.075371,0.075422,19.253066,1.365671,230
737,0.999214,1.000000,0.008706,0.052500,0.036031,0.107662,0.107666,14.8191,0.525643,0.524518,0.075511,0.075524,19.496229,-1.745946,230
738,0.998562,1.000000,0.008308,0.052500,0.036031,0.106886,0.106877,24.7498,0.512939,0.512799,0.075578,0.075579,19.681018,-0.838943,230
739,0.997910,1.000000,0.008003,0.052500,0.036031,0.107210,0.107741,40.0033,0.500126,0.500001,0.075568,0.075568,19.644727,-0.091861,230
740,0.997259,1.000000,0.007580,0.052500,0.036031,0.105868,0.105865,63.1690,0.487074,0.485929,0.075479,0.075472,19.896314,1.012855,230
741,0.996609,1.000000,0.007269,0.052500,0.036031,0.105882,0.105889,97.2410,0.474149,0.470786,0.075311,0.075267,19.875134,1.873709,230
742,0.995960,1.000000,0.006847,0.052500,0.036031,0.104310,0.104324,130.0169,0.460555,0.453528,0.075052,0.074908,20.131395,-0.866292,230
743,0.995311,1.000000,0.006523,0.052500,0.036031,0.103921,0.103959,151.8299,0.447296,0.435214,0.074713,0.074375,20.141752,0.133558,230
744,0.994664,1.000000,0.006168,0.052500,0.036031,0.102977,0.103086,175.1071,0.433611,0.414763,0.074277,0.073596,20.234210,1.279993,230
745,0.994017,1.000000,0.005845,0.052500,0.036031,0.102348,0.102581,333.3595,0.420031,0.392715,0.073756,0.072534,20.242088,-1.682219,552
746,0.993371,1.000000,0.005575,0.052500,0.036031,0.102305,0.102763,364.7075,0.406958,0.369794,0.073169,0.071181,20.115583,-0.896032,552
747,0.992726,1.000000,0.005234,0.052500,0.036031,0.101161,0.102020,267.5045,0.392778,0.343050,0.072444,0.069279,20.167662,0.125866,552
748,0.992082,1.000000,0.004938,0.052500,0.036031,0.100511,0.101993,221.3381,0.379044,0.315176,0.071647,0.066911,20.100756,0.821075,552
749,0.991438,1.000000,0.004663,0.052500,0.036031,0.100004,0.102479,202.6014,0.365490,0.285875,0.070769,0.063984,19.980976,1.214073,552
750,0.990796,1.000000,0.004388,0.052500,0.036031,0.099367,0.103367,191.9511,0.351780,0.254611,0.069790,0.060342,19.856467,1.306551,552
751,0.990154,1.000000,0.004126,0.052500,0.036031,0.098782,0.105099,127.0180,0.338179,0.222206,0.068725,0.055968,19.694807,0.936220,552
752,0.989513,1.000000,0.003890,0.052500,0.036031,0.098442,0.108166,196.9831,0.325062,0.190098,0.067607,0.050986,19.466628,-0.012727,230
753,0.988873,1.000000,0.003642,0.052500,0.036031,0.097777,0.110779,223.9181,0.311477,0.164866,0.066358,0.046574,19.262088,-1.562877,230
754,0.988234,1.000000,0.003439,0.052500,0.036031,0.097661,0.112844,256.5487,0.299043,0.148575,0.065128,0.043467,18.951716,0.705466,230
755,0.987596,1.000000,0.003230,0.052500,0.036031,0.097318,0.114829,294.4174,0.286357,0.133450,0.063788,0.040395,18.651401,-1.010925,230
756,0.986958,1.000000,0.002989,0.052500,0.036031,0.096321,0.116019,340.6109,0.272454,0.119471,0.062224,0.037385,18.406148,1.303498,230
757,0.986321,1.000000,0.002781,0.052500,0.036031,0.095686,0.118078,388.6665,0.259437,0.106662,0.060660,0.034474,18.086094,-0.329509,230
758,0.985685,1.000000,0.002598,0.052500,0.036031,0.095331,0.120986,453.9103,0.247244,0.095029,0.059106,0.031698,17.711091,-1.890068,230
759,0.985050,1.000000,0.002423,0.052500,0.036031,0.094946,0.124388,523.9014,0.235210,0.084581,0.057488,0.029094,17.318271,0.643487,230
760,0.984416,1.000000,0.002267,0.052500,0.036031,0.094761,0.128822,602.0498,0.223911,0.075336,0.055888,0.026703,16.890889,-0.704879,230
761,0.983782,1.000000,0.002091,0.052500,0.036031,0.094083,0.132950,673.5034,0.211655,0.067320,0.054067,0.024571,16.479551,-1.907966,230
762,0.983150,1.000000,0.001961,0.052500,0.036031,0.094096,0.139487,749.5751,0.201410,0.060615,0.052467,0.022764,16.010326,1.072521,230
763,0.982518,1.000000,0.001819,0.052500,0.036031,0.093731,0.146121,812.2679,0.190499,0.055284,0.050691,0.021349,15.548642,0.275748,230
764,0.981887,1.000000,0.001689,0.052500,0.036031,0.093476,0.153681,869.0608,0.180174,0.051459,0.048936,0.020420,15.070443,-0.242910,230
765,0.981257,1.000000,0.001534,0.052500,0.036031,0.092530,0.159880,842.9309,0.168328,0.049304,0.046836,0.020093,14.589925,-0.416657,230
766,0.980627,1.000000,0.001418,0.052500,0.036031,0.092234,0.167192,812.3052,0.158514,0.049035,0.045014,0.020511,14.085647,-0.160664,230
767,0.979999,1.000000,0.001314,0.052500,0.036031,0.092082,0.173309,778.3625,0.149413,0.050930,0.043259,0.021852,13.576246,0.629487,230
768,0.978744,1.000000,0.001120,0.052500,0.036031,0.091663,0.178569,2096.0301,0.131908,0.062704,0.039699,0.028261,12.548019,0.375922,230
769,0.977492,1.000000,0.000953,0.052500,0.036031,0.091328,0.175621,2094.1001,0.115969,0.088508,0.036230,0.041817,11.522902,0.293176,230
770,0.976868,1.000000,0.000875,0.052500,0.036031,0.091124,0.172355,2094.6001,0.108404,0.108314,0.034503,0.052356,11.012200,-1.545469,230
771,0.976244,1.000000,0.000798,0.052500,0.036031,0.090768,0.168604,2094.8001,0.100794,0.133912,0.032710,0.066194,10.494187,-1.447140,230
772,0.974999,1.000000,0.000670,0.052500,0.036031,0.090397,0.300000,2095.3401,0.087433,0.000000,0.029413,0.000000,9.499590,0.000000,230
773,0.973757,1.000000,0.000573,0.052500,0.036031,0.090590,0.300000,2090.5401,0.076655,0.000000,0.026603,0.000000,8.595599,0.000000,230
774,0.972518,1.000000,0.000483,0.052500,0.036031,0.090540,0.300000,2086.9601,0.066444,0.000000,0.023808,0.000000,7.716472,0.000000,230
775,0.971282,1.000000,0.000407,0.052500,0.036031,0.090520,0.300000,2081.6301,0.057381,0.000000,0.021206,0.000000,6.892104,0.000000,230
776,0.970665,1.000000,0.000371,0.052500,0.036031,0.090466,0.300000,2082.7101,0.053146,0.000000,0.019948,0.000000,6.495149,0.000000,230
777,0.970049,1.000000,0.000349,0.052500,0.036031,0.090946,0.300000,2070.8501,0.050168,0.000000,0.019041,0.000000,6.175202,0.000000,230
778,0.968820,1.000000,0.000298,0.052500,0.036031,0.091304,0.300000,2069.9001,0.043643,0.000000,0.017006,0.000000,5.507528,0.000000,230
779,0.967594,1.000000,0.000256,0.052500,0.036031,0.091837,0.300000,2061.3101,0.038152,0.000000,0.015230,0.000000,4.915946,0.000000,230
780,0.966370,1.000000,0.000212,0.052500,0.036031,0.091729,0.300000,1358.2974,0.032353,0.000000,0.013286,0.000000,4.304395,0.000000,713
781,0.965150,1.000000,0.000189,0.052500,0.036031,0.092915,0.300000,727.4311,0.029037,0.000000,0.012133,0.000000,3.890454,0.000000,713
782,0.964541,1.000000,0.000174,0.052500,0.036031,0.093010,0.300000,637.2748,0.026871,0.000000,0.011366,0.000000,3.645658,0.000000,713
783,0.963933,1.000000,0.000167,0.052500,0.036031,0.093869,0.300000,526.1149,0.025798,0.000000,0.010979,0.000000,3.493512,0.000000,713
784,0.962719,1.000000,0.000142,0.052500,0.036031,0.094229,0.300000,2057.7101,0.022245,0.000000,0.009681,0.000000,3.076595,0.000000,231
785,0.961508,1.000000,0.000129,0.052500,0.036031,0.095621,0.300000,2043.7901,0.020217,0.000000,0.008918,0.000000,2.799848,0.000000,231
786,0.960300,1.000000,0.000119,0.052500,0.036031,0.097230,0.300000,2027.7001,0.018618,0.000000,0.008305,0.000000,2.570550,0.000000,231
787,0.959095,1.000000,0.000107,0.052500,0.036031,0.098310,0.300000,2016.9001,0.016694,0.000000,0.007557,0.000000,2.319331,0.000000,231
788,0.958494,1.000000,0.000103,0.052500,0.036031,0.099205,0.300000,2007.9501,0.016124,0.000000,0.007331,0.000000,2.232442,0.000000,231
789,0.957893,1.000000,0.000100,0.052500,0.036031,0.100080,0.300000,1999.2001,0.015565,0.000000,0.007108,0.000000,2.148217,0.000000,231
790,0.956695,1.000000,0.000094,0.052500,0.036031,0.101767,0.300000,1982.3301,0.014473,0.000000,0.006669,0.000000,1.987154,0.000000,231
791,0.955499,1.000000,0.000081,0.052500,0.036031,0.102336,0.300000,1976.6401,0.012665,0.000000,0.005936,0.000000,1.763268,0.000000,231
792,0.954306,1.000000,0.000072,0.052500,0.036031,0.103185,0.300000,1968.1501,0.011258,0.000000,0.005353,0.000000,1.580919,0.000000,230
793,0.953116,1.000000,0.000075,0.052500,0.036031,0.106254,0.300000,1937.4601,0.011395,0.000000,0.005403,0.000000,1.553430,0.000000,230
794,0.952522,1.000000,0.000069,0.052500,0.036031,0.106299,0.300000,1937.0101,0.010531,0.000000,0.005041,0.000000,1.450727,0.000000,230
795,1.076618,1.000000,0.078993,0.052500,0.044245,0.142390,0.253083,76.2056,0.994727,0.824474,0.003433,0.058489,0.470146,-1.195059,230
796,1.069090,1.000000,0.071594,0.052500,0.044245,0.152613,0.218725,59.9782,0.984980,0.852128,0.008526,0.051943,1.104761,-0.836300,230
797,1.061665,1.000000,0.064368,0.052500,0.044245,0.156269,0.188841,47.2398,0.971776,0.887261,0.014444,0.042776,1.853402,-0.550940,230
798,1.035771,1.000000,0.039377,0.052500,0.044245,0.135695,0.148716,36.1101,0.907746,0.806824,0.036035,0.059726,5.594591,1.963448,230
799,1.028801,1.000000,0.033001,0.052500,0.044245,0.131438,0.134359,26.4464,0.869673,0.820131,0.045858,0.056760,7.450323,-0.538645,230
800,1.027418,1.000000,0.031633,0.052500,0.044245,0.127800,0.130380,21.8063,0.865648,0.817943,0.046767,0.057114,7.835229,-0.194634,230
801,1.026039,1.000000,0.030362,0.052500,0.044245,0.126075,0.128146,18.1337,0.857730,0.813665,0.048563,0.057867,8.269758,0.163972,230
802,1.024664,1.000000,0.029088,0.052500,0.044245,0.124060,0.125713,11.9523,0.849836,0.809224,0.050290,0.058635,8.726208,0.552275,230
803,1.023292,1.000000,0.028046,0.052500,0.044245,0.126205,0.127303,7.3337,0.833505,0.799582,0.053743,0.060335,9.191471,0.914441,230
804,1.021924,1.000000,0.026798,0.052500,0.044245,0.124133,0.124962,4.0411,0.824486,0.793910,0.055513,0.061267,9.678634,1.354020,230
805,1.020559,1.000000,0.025574,0.052500,0.044245,0.122257,0.122879,2.0182,0.814487,0.787351,0.057400,0.062323,10.188256,1.822372,230
806,1.019199,1.000000,0.024340,0.052500,0.044245,0.119985,0.120432,1.2555,0.804594,0.780630,0.059182,0.063372,10.732062,-1.665690,230
807,1.015813,1.000000,0.021555,0.052500,0.044245,0.118073,0.118217,0.6551,0.769635,0.754938,0.064938,0.067178,12.046489,-0.369222,230
808,1.015138,1.000000,0.020996,0.052500,0.044245,0.117431,0.125052,0.1396,0.762588,0.639896,0.065988,0.079892,12.324476,-0.943733,230
809,1.013792,1.000000,0.019967,0.052500,0.044245,0.117229,0.123227,0.0450,0.746021,0.635745,0.068331,0.080098,12.818163,-0.546158,230
810,1.012449,1.000000,0.018861,0.052500,0.044245,0.115584,0.120308,4.6953,0.731244,0.631642,0.070252,0.080290,13.401571,-0.074399,230
811,1.011110,1.000000,0.017778,0.052500,0.044245,0.113979,0.117590,0.0008,0.715563,0.626971,0.072137,0.080512,13.991863,0.448370,230
812,1.009774,1.000000,0.016737,0.052500,0.044245,0.112664,0.115309,0.0497,0.698575,0.621508,0.074008,0.080773,14.560810,1.020780,230
813,1.009108,1.000000,0.016297,0.052500,0.044245,0.112961,0.115142,0.1180,0.688362,0.618052,0.075055,0.080944,14.747555,1.293043,230
814,1.008442,1.000000,0.015805,0.052500,0.044245,0.112469,0.114282,0.9866,0.679165,0.614723,0.075939,0.081099,15.006195,1.610249,230
815,1.007113,1.000000,0.014822,0.052500,0.044245,0.111263,0.112458,4.1876,0.660497,0.607443,0.077577,0.081428,15.536899,-1.690557,230
816,1.005788,1.000000,0.013842,0.052500,0.044245,0.109765,0.110498,12.8682,0.641370,0.599175,0.079044,0.081779,16.089193,-0.891162,230
817,1.004466,1.000000,0.012917,0.052500,0.044245,0.108629,0.109033,33.2073,0.621006,0.589377,0.080382,0.082165,16.576133,-0.015769,230
818,1.003148,1.000000,0.011936,0.052500,0.044245,0.106453,0.106655,50.8641,0.600759,0.578425,0.081480,0.082547,17.191051,1.055126,230
819,1.002490,1.000000,0.011495,0.052500,0.044245,0.105853,0.105979,77.0024,0.589855,0.572004,0.081981,0.082750,17.417615,1.602667,230
820,1.001834,1.000000,0.011127,0.052500,0.044245,0.106045,0.106111,105.4933,0.578248,0.564740,0.082447,0.082959,17.507833,-1.898040,230
821,1.000522,1.000000,0.010209,0.052500,0.044245,0.103945,0.103959,138.6672,0.556085,0.549317,0.083128,0.083317,18.056289,-0.533488,230
822,0.999214,1.000000,0.009399,0.052500,0.044245,0.102761,0.102766,177.4704,0.532641,0.530660,0.083568,0.083602,18.409176,0.889994,230
823,0.997910,1.000000,0.008668,0.052500,0.044245,0.102150,0.102620,222.7984,0.508566,0.508550,0.083720,0.083721,18.601552,-1.623521,230
824,0.996609,1.000000,0.007875,0.052500,0.044245,0.100383,0.100383,253.4711,0.483923,0.482302,0.083563,0.083549,18.942653,0.224838,230
825,0.995960,1.000000,0.007511,0.052500,0.044245,0.099745,0.099740,287.8855,0.471395,0.467333,0.083361,0.083296,19.042769,1.161573,230
826,0.995311,1.000000,0.007174,0.052500,0.044245,0.099320,0.099332,380.3843,0.458850,0.451124,0.083077,0.082894,19.083794,-1.929651,230
827,0.994017,1.000000,0.006508,0.052500,0.044245,0.098249,0.098348,505.1163,0.433429,0.414271,0.082249,0.081479,19.149313,-0.039441,230
828,0.992726,1.000000,0.005896,0.052500,0.044245,0.097402,0.097821,656.1737,0.407991,0.371408,0.081079,0.078938,19.090737,1.672957,230
829,0.991438,1.000000,0.005279,0.052500,0.044245,0.096049,0.097336,788.7510,0.381889,0.320760,0.079523,0.074650,19.037525,-0.831189,230
830,0.990154,1.000000,0.004722,0.052500,0.044245,0.094987,0.098308,830.9387,0.356071,0.264157,0.077621,0.068107,18.838677,-0.234754,230
831,0.989513,1.000000,0.004472,0.052500,0.044245,0.094665,0.099751,812.5534,0.343540,0.234617,0.076564,0.063902,18.669619,-0.465781,230
832,0.988873,1.000000,0.004230,0.052500,0.044245,0.094318,0.102018,2130.2701,0.331060,0.204356,0.075425,0.058988,18.483251,-1.102916,230
833,0.987596,1.000000,0.003708,0.052500,0.044245,0.092751,0.103300,2126.7101,0.304686,0.168421,0.072732,0.052257,18.171365,0.218907,230
834,0.986321,1.000000,0.003310,0.052500,0.044245,0.092399,0.106266,2112.3201,0.281152,0.139442,0.069977,0.046064,17.595106,1.404095,230
835,0.985050,1.000000,0.002919,0.052500,0.044245,0.091689,0.109436,2095.0901,0.257549,0.114261,0.066880,0.040068,16.990235,-1.333987,230
836,0.983782,1.000000,0.002529,0.052500,0.044245,0.090481,0.112761,2065.3101,0.233451,0.092871,0.063358,0.034477,16.352578,0.102893,230
837,0.983150,1.000000,0.002367,0.052500,0.044245,0.090190,0.115537,2046.0501,0.222479,0.083626,0.061626,0.031911,15.977288,-1.076593,230
838,0.982518,1.000000,0.002204,0.052500,0.044245,0.089776,0.118565,2013.2301,0.211421,0.075346,0.059798,0.029536,15.594847,1.830537,231
839,0.981257,1.000000,0.001919,0.052500,0.044245,0.089230,0.127268,1971.2501,0.190797,0.061851,0.056154,0.025542,14.772282,-0.009062,231
840,0.979999,1.000000,0.001660,0.052500,0.044245,0.088653,0.139165,1938.3101,0.171165,0.052796,0.052392,0.022917,13.907888,-1.213417,231
841,0.978744,1.000000,0.001440,0.052500,0.044245,0.088331,0.153948,130.2139,0.153375,0.048954,0.048716,0.022291,13.012583,-1.481560,391
842,0.977492,1.000000,0.001240,0.052500,0.044245,0.087931,0.166806,29.2076,0.136544,0.051610,0.044991,0.024603,12.103027,-0.360400,391
843,0.976868,1.000000,0.001137,0.052500,0.044245,0.087465,0.170559,25.8003,0.127841,0.055952,0.042966,0.027273,11.634768,0.919121,391
844,0.973757,1.000000,0.000783,0.052500,0.044245,0.087207,0.168462,20.7117,0.094427,0.122970,0.034465,0.066578,9.420402,-0.260652,391
845,0.970665,1.000000,0.000527,0.052500,0.044245,0.086973,0.300000,16.5305,0.067933,0.000000,0.026788,0.000000,7.388517,0.000000,391
846,0.967594,1.000000,0.000358,0.052500,0.044245,0.087329,0.300000,10.9771,0.048684,0.000000,0.020549,0.000000,5.680415,0.000000,391
847,0.964541,1.000000,0.000256,0.052500,0.044245,0.088768,0.300000,8.2873,0.035946,0.000000,0.016024,0.000000,4.385363,0.000000,391
848,0.961508,1.000000,0.000186,0.052500,0.044245,0.090491,0.300000,6.2233,0.026763,0.000000,0.012514,0.000000,3.380876,0.000000,391
849,0.958494,1.000000,0.000147,0.052500,0.044245,0.093469,0.300000,4.4732,0.021270,0.000000,0.010284,0.000000,2.706871,0.000000,391
850,0.955499,1.000000,0.000109,0.052500,0.044245,0.095395,0.300000,1.4369,0.016063,0.000000,0.008072,0.000000,2.094770,0.000000,391
851,0.952522,1.000000,0.000090,0.052500,0.044245,0.098677,0.300000,70.2602,0.013168,0.000000,0.006782,0.000000,1.712116,0.000000,230
852,0.949564,1.000000,0.000081,0.052500,0.044245,0.102875,0.300000,43.1336,0.011500,0.000000,0.006012,0.000000,1.464906,0.000000,230
853,0.946624,1.000000,0.000068,0.052500,0.044245,0.106169,0.300000,23.8937,0.009614,0.000000,0.005128,0.000000,1.218163,0.000000,230
854,1.054343,1.000000,0.057428,0.052500,0.046982,0.150764,0.169360,20.4744,0.956475,0.888533,0.021088,0.043424,2.678158,-0.101534,230
855,1.036473,1.000000,0.040373,0.052500,0.046982,0.137789,0.149324,17.0627,0.902682,0.807733,0.038651,0.061410,5.557618,1.834927,230
856,1.032972,1.000000,0.037027,0.052500,0.046982,0.132676,0.137572,11.1688,0.890308,0.830312,0.042017,0.056595,6.317086,-1.431118,230
857,1.026039,1.000000,0.030799,0.052500,0.046982,0.128489,0.130107,6.9000,0.847430,0.808001,0.052443,0.060740,8.252012,0.070902,230
858,1.021924,1.000000,0.027059,0.052500,0.046982,0.122958,0.123710,3.8459,0.821106,0.791779,0.057898,0.063518,9.597021,1.265750,230
859,1.019199,1.000000,0.024780,0.052500,0.046982,0.121717,0.122066,1.8716,0.796020,0.774692,0.062582,0.066305,10.535243,-1.857209,230
860,1.016488,1.000000,0.022606,0.052500,0.046982,0.120890,0.121025,1.2773,0.767712,0.753511,0.067273,0.069487,11.463258,-0.927565,230
861,1.015813,1.000000,0.022033,0.052500,0.046982,0.120052,0.120155,0.6834,0.761369,0.748507,0.068235,0.070188,11.723965,-0.661155,230
862,1.015138,1.000000,0.021401,0.052500,0.046982,0.118299,0.125325,0.2086,0.756459,0.638742,0.068949,0.082416,12.038179,-1.069654,230
863,1.012449,1.000000,0.019325,0.052500,0.046982,0.117114,0.121427,0.0040,0.724826,0.630153,0.073248,0.082846,12.986867,-0.254485,230
864,1.009774,1.000000,0.017252,0.052500,0.046982,0.114770,0.117159,1106.9257,0.692370,0.619744,0.076958,0.083353,13.997144,0.763941,552
865,1.009108,1.000000,0.016680,0.052500,0.046982,0.113304,0.115351,0.0275,0.685054,0.617099,0.077695,0.083472,14.332965,1.086459,230
866,1.008442,1.000000,0.016174,0.052500,0.046982,0.112631,0.114337,0.0657,0.676375,0.613887,0.078535,0.083623,14.593767,1.396961,230
867,1.007113,1.000000,0.015264,0.052500,0.046982,0.112320,0.113437,0.0113,0.657126,0.606274,0.080242,0.083978,14.991855,-1.980821,233
868,1.005788,1.000000,0.014303,0.052500,0.046982,0.111055,0.111745,0.0636,0.638430,0.598036,0.081683,0.084332,15.475464,-1.241324,231
869,1.004466,1.000000,0.013364,0.052500,0.046982,0.109749,0.110134,115.3536,0.619026,0.588537,0.082964,0.084710,15.947092,-0.411017,392
870,1.003148,1.000000,0.012428,0.052500,0.046982,0.108154,0.108341,661.1155,0.599102,0.577640,0.084054,0.085096,16.438115,0.543276,552
871,1.002490,1.000000,0.011961,0.052500,0.046982,0.107247,0.107375,325.7181,0.588906,0.571560,0.084526,0.085288,16.692014,1.075389,552
872,1.001834,1.000000,0.011494,0.052500,0.046982,0.106267,0.106335,0.7354,0.578529,0.565012,0.084947,0.085477,16.952114,1.650170,230
873,1.000522,1.000000,0.010720,0.052500,0.046982,0.105914,0.105935,3.0895,0.556327,0.549590,0.085654,0.085848,17.195040,-1.272003,230
874,0.999214,1.000000,0.009895,0.052500,0.046982,0.104618,0.104618,9.3565,0.534049,0.531911,0.086090,0.086127,17.542530,0.039413,230
875,0.997910,1.000000,0.009119,0.052500,0.046982,0.103517,0.103518,24.7139,0.511130,0.511070,0.086258,0.086258,17.810213,1.464972,230
876,0.996609,1.000000,0.008312,0.052500,0.046982,0.101691,0.101694,37.8647,0.487561,0.486404,0.086137,0.086129,18.151890,-0.830603,230
877,0.995960,1.000000,0.007967,0.052500,0.046982,0.101326,0.101319,56.1694,0.475660,0.472500,0.085963,0.085918,18.204217,-0.029953,230
878,0.995311,1.000000,0.007656,0.052500,0.046982,0.101249,0.101255,102.6698,0.463831,0.457615,0.085713,0.085580,18.188775,0.719888,230
879,0.994017,1.000000,0.006970,0.052500,0.046982,0.100060,0.100134,132.5432,0.439545,0.423523,0.084966,0.084370,18.292090,-1.518930,230
880,0.992726,1.000000,0.006325,0.052500,0.046982,0.098949,0.099258,167.0705,0.415015,0.383694,0.083888,0.082168,18.310231,0.174124,230
881,0.991438,1.000000,0.005713,0.052500,0.046982,0.097833,0.098769,209.3030,0.390292,0.337548,0.082470,0.078520,18.253220,1.625760,230
882,0.990154,1.000000,0.005104,0.052500,0.046982,0.096304,0.098775,238.3709,0.364894,0.283903,0.080663,0.072728,18.183873,-1.380936,230
883,0.989513,1.000000,0.004841,0.052500,0.046982,0.095902,0.099688,269.1677,0.352681,0.255949,0.079663,0.069004,18.057246,-1.346009,230
